structure_swing_len,retest_window_bars,retest_bps,chop_ci_max,chop_adx_min,trigger_score,rr_target,be_trigger_r,be_offset_pct,cooldown_bars,risk_pct_low_conf,risk_pct_high_conf,high_conf_score_threshold,be_enabled,sizing_mode,profile,profile_risk_cap_pct,max_notional_pct,initial_equity,trades,win_rate,net_pnl,pf,max_dd,score
2,33,24.0,62.0,14.0,6.8,2.2,1.0,0.1,3,1.8,3.5,8.6,1,risk_based,I,5.0,130.0,10000.0,20,0.7,1238.309713490884,2.00153776693365,0.08422271372222905,6.438717106191497
3,18,12.0,62.0,14.0,7.4,2.2,1.4,0.05,6,1.0,4.5,8.6,1,risk_based,I,5.0,130.0,10000.0,16,0.5625,859.1762401423475,2.188443081058638,0.019900000000000067,6.340112402259623
3,24,12.0,64.0,14.0,7.4,2.2,1.4,0.0,4,1.6,3.0,8.8,1,risk_based,I,5.0,130.0,10000.0,17,0.5294117647058824,1245.2105719079445,1.9741276525198046,0.047236096000000026,6.1858752360063765
3,21,16.0,60.0,20.0,6.8,2.0,1.2,0.15,3,1.2,2.5,8.8,1,risk_based,I,5.0,130.0,10000.0,19,0.6842105263157895,867.3154153458727,1.9797767401394681,0.024999999999999915,6.158184685098493
4,24,26.0,62.0,18.0,7.6,2.0,0.8,0.05,4,0.8,4.5,8.6,1,risk_based,I,5.0,130.0,10000.0,24,0.7083333333333334,613.1826158796648,1.9754298280825202,0.03866020372287903,5.990561660876068
2,30,22.0,64.0,14.0,7.0,2.2,1.2,0.05,2,1.0,4.0,7.8,1,risk_based,I,5.0,130.0,10000.0,19,0.6842105263157895,1322.2448885016838,1.7708042845292364,0.10415401171523436,5.957707211888137
5,21,30.0,66.0,24.0,7.2,1.8,1.2,0.15,4,2.0,4.0,8.2,1,risk_based,I,5.0,130.0,10000.0,16,0.625,1049.0313107996717,1.8718137841548363,0.09546837988841358,5.7637537394441045
4,36,30.0,62.0,22.0,7.4,2.8,0.8,0.0,3,2.0,3.0,7.8,1,risk_based,I,5.0,130.0,10000.0,22,0.6818181818181818,1208.2575320118503,1.6733511490462576,0.14550773465835087,5.581163898856587
4,27,22.0,58.0,14.0,8.2,2.6,0.8,0.0,6,1.0,4.0,8.2,1,risk_based,I,5.0,130.0,10000.0,2,0.5,424.29518657234075,2.2004489795918363,0.03534470800388426,5.5091590217443605
3,27,20.0,62.0,16.0,7.0,2.0,1.2,0.0,6,0.8,3.0,8.6,1,risk_based,I,5.0,130.0,10000.0,20,0.75,497.2219169102864,1.785942058833117,0.030185246719999996,5.50355029441652
