structure_swing_len,retest_window_bars,retest_bps,chop_ci_max,chop_adx_min,trigger_score,rr_target,be_trigger_r,be_offset_pct,cooldown_bars,risk_pct_low_conf,risk_pct_high_conf,high_conf_score_threshold,be_enabled,sizing_mode,profile,profile_risk_cap_pct,max_notional_pct,initial_equity,trades,win_rate,net_pnl,pf,max_dd,score,dataset,dd_guardrail_pass
2,36,24.0,60.0,16.0,8.2,1.8,1.0,0.0,5,1.0,5.0,8.4,1,risk_based,I,5.0,130.0,10000.0,5,0.8,1485.3151203352118,5.106194646080777,0.030532980047097154,12.906105472355472,ETHUSDT_1h,1
3,30,20.0,58.0,14.0,8.0,2.2,1.2,0.15,6,1.6,2.0,8.4,1,risk_based,I,5.0,130.0,10000.0,28,0.6071428571428571,1481.8129144220875,2.204807759780259,0.039777751493034336,7.242809465217789,ETHUSDT_15m,1
2,33,28.0,62.0,24.0,7.0,2.0,1.2,0.0,2,1.8,4.0,8.0,1,risk_based,I,5.0,130.0,10000.0,33,0.6363636363636364,1471.6575116006352,1.5692940100236665,0.08279349937271858,5.976410488075267,ETHUSDT_15m,1
3,24,28.0,58.0,22.0,8.0,1.8,1.0,0.0,5,0.8,4.5,8.0,1,risk_based,I,5.0,130.0,10000.0,25,0.6,1462.954952996106,1.4940545606641342,0.11268328961396819,5.51301420548247,BTCUSDT_1h,1
5,27,30.0,64.0,18.0,6.8,2.0,1.2,0.1,5,0.8,4.5,8.0,1,risk_based,I,5.0,130.0,10000.0,23,0.7391304347826086,1451.2208739509606,1.8038002360339636,0.07799403537691345,6.393534892062061,ETHUSDT_15m,1
5,27,14.0,66.0,14.0,8.0,2.8,1.2,0.2,4,0.8,2.0,8.0,1,risk_based,I,5.0,130.0,10000.0,13,0.5384615384615384,1436.628465210806,2.161997810248197,0.09526477211788502,6.542522077045851,SOLUSDT_1h,1
3,21,18.0,64.0,18.0,7.6,1.8,1.0,0.1,3,1.2,2.5,8.2,1,risk_based,I,5.0,130.0,10000.0,30,0.7333333333333333,1411.0442223632035,2.7615134135069948,0.03176374856174441,8.538779803691959,ETHUSDT_15m,1
5,27,14.0,66.0,14.0,8.0,2.8,1.2,0.2,4,0.8,2.0,8.0,1,risk_based,I,5.0,130.0,10000.0,12,0.6666666666666666,1409.3253878282721,2.927655528908252,0.06772299838733499,8.301467450482772,ETHUSDT_1h,1
3,18,22.0,58.0,22.0,7.4,2.6,1.0,0.0,2,1.8,4.5,7.8,1,risk_based,I,5.0,130.0,10000.0,20,0.55,1405.0138935758932,1.4417068606724568,0.14454882705672287,5.079781133750638,SOLUSDT_1h,1
2,30,18.0,58.0,16.0,8.0,2.4,1.0,0.15,5,1.4,5.0,7.8,1,risk_based,I,5.0,130.0,10000.0,18,0.5555555555555556,1397.8920017683122,1.510180750349601,0.16022968476024357,5.130897781520116,SOLUSDT_1h,1
3,24,28.0,58.0,22.0,8.0,1.8,1.0,0.0,5,0.8,4.5,8.0,1,risk_based,I,5.0,130.0,10000.0,22,0.5909090909090909,1397.5157738708058,1.3003252982556013,0.20564093140312503,4.70760721253627,ETHUSDT_4h,1
3,18,20.0,62.0,14.0,7.8,2.0,1.0,0.0,4,2.0,4.0,8.4,1,risk_based,I,5.0,130.0,10000.0,28,0.7857142857142857,1385.9979054853993,2.3477110422987617,0.03968857947906981,7.700925680217143,ETHUSDT_15m,1
2,24,18.0,64.0,24.0,7.4,2.2,1.2,0.15,6,1.6,3.0,8.4,1,risk_based,I,5.0,130.0,10000.0,32,0.625,1377.6196556572977,1.8839803653553753,0.04404357975032241,6.590949647117081,ETHUSDT_15m,1
4,36,26.0,66.0,24.0,8.0,2.6,1.4,0.05,5,1.4,3.0,8.0,1,risk_based,I,5.0,130.0,10000.0,21,0.6666666666666666,1375.571613903523,1.8198734241762644,0.04750815233121544,6.292794005262405,ETHUSDT_15m,1
4,18,18.0,62.0,16.0,7.4,2.0,0.8,0.0,3,1.4,4.0,7.8,1,risk_based,I,5.0,130.0,10000.0,25,0.8,1366.8541792530596,1.9020167517746958,0.061252202262303615,6.6871310760155405,ETHUSDT_15m,1
5,18,26.0,62.0,20.0,7.8,2.2,0.8,0.05,4,1.4,4.5,8.4,1,risk_based,I,5.0,130.0,10000.0,21,0.7619047619047619,1365.4766317982958,2.865319162709994,0.026539734447190204,8.579352896733855,ETHUSDT_15m,1
4,33,30.0,64.0,22.0,8.0,2.2,1.0,0.05,6,1.4,2.0,7.8,1,risk_based,I,5.0,130.0,10000.0,23,0.6956521739130435,1364.334724929642,2.017948586602112,0.08051459842582798,6.662166363725947,SOLUSDT_1h,1
4,33,24.0,60.0,20.0,7.2,2.6,0.8,0.15,6,1.6,4.5,7.8,1,risk_based,I,5.0,130.0,10000.0,24,0.6666666666666666,1359.8450350066414,2.2070403865274666,0.06081679318013626,7.071475428521165,BTCUSDT_15m,1
4,30,16.0,66.0,14.0,7.6,2.8,1.0,0.05,4,2.0,2.5,8.6,1,risk_based,I,5.0,130.0,10000.0,11,0.6363636363636364,1358.7528532629894,2.815148341734679,0.07050975032947752,7.9520657402893695,ETHUSDT_1h,1
4,36,24.0,62.0,20.0,7.6,1.8,1.4,0.0,6,0.8,3.0,8.0,1,risk_based,I,5.0,130.0,10000.0,24,0.4583333333333333,1356.109669022224,1.606810596309985,0.08689990832079551,5.476531136679807,SOLUSDT_15m,1
4,27,26.0,64.0,18.0,7.2,1.8,1.2,0.15,2,2.0,2.0,8.4,1,risk_based,I,5.0,130.0,10000.0,16,0.625,1353.9559910910993,2.023270026199269,0.07763184000000013,6.425100523489637,ETHUSDT_4h,1
5,21,20.0,64.0,16.0,7.0,2.4,0.8,0.0,6,2.0,2.0,7.8,1,risk_based,I,5.0,130.0,10000.0,16,0.8125,1353.3325166932773,2.9379432796438913,0.039600000000000045,8.64916907598106,ETHUSDT_4h,1
4,24,30.0,60.0,24.0,7.8,2.0,1.2,0.2,5,1.2,5.0,7.8,1,risk_based,I,5.0,130.0,10000.0,25,0.68,1348.0420518492538,1.5829838567479588,0.084065009273709,5.781814737524044,ETHUSDT_15m,1
3,21,24.0,64.0,20.0,7.4,2.4,0.8,0.05,5,0.8,3.5,8.2,1,risk_based,I,5.0,130.0,10000.0,19,0.7894736842105263,1346.5694734762837,4.851251781319245,0.03093583581913528,12.520476054973157,ETHUSDT_1h,1
2,30,18.0,58.0,16.0,8.0,2.4,1.0,0.15,5,1.4,5.0,7.8,1,risk_based,I,5.0,130.0,10000.0,27,0.6296296296296297,1346.1753557997145,1.9292365127872164,0.087697986632308,6.425998865921668,BTCUSDT_15m,1
3,21,16.0,60.0,20.0,6.8,2.0,1.2,0.15,3,1.2,2.5,8.8,1,risk_based,I,5.0,130.0,10000.0,30,0.7,1334.7374160778563,2.381171069032347,0.03236900026400531,7.649972553350534,ETHUSDT_15m,1
2,33,20.0,66.0,18.0,8.0,2.2,1.4,0.1,6,1.0,2.5,8.4,1,risk_based,I,5.0,130.0,10000.0,31,0.5806451612903226,1331.6094971980656,2.1253081886550143,0.027502020262935547,6.990687555654771,ETHUSDT_15m,1
4,30,14.0,60.0,16.0,7.4,2.4,1.0,0.05,2,1.4,3.5,8.2,1,risk_based,I,5.0,130.0,10000.0,24,0.75,1322.9544954480716,2.7354544536313727,0.04280551164450745,8.270446867777295,ETHUSDT_15m,1
2,30,22.0,64.0,14.0,7.0,2.2,1.2,0.05,2,1.0,4.0,7.8,1,risk_based,I,5.0,130.0,10000.0,19,0.6842105263157895,1322.2448885016838,1.7708042845292364,0.10415401171523436,5.957707211888137,SOLUSDT_1h,1
2,36,18.0,60.0,18.0,7.0,2.0,1.0,0.05,6,0.8,2.5,7.8,1,risk_based,I,5.0,130.0,10000.0,29,0.6206896551724138,1314.9257953199958,1.5427006090643365,0.10262854701105568,5.603475855174123,BTCUSDT_4h,1
3,18,12.0,62.0,14.0,7.4,2.2,1.4,0.05,6,1.0,4.5,8.6,1,risk_based,I,5.0,130.0,10000.0,16,0.5625,1311.692765734464,2.7362063144229607,0.03619743662652269,7.839263084700818,SOLUSDT_15m,1
4,27,26.0,64.0,18.0,7.2,1.8,1.2,0.15,2,2.0,2.0,8.4,1,risk_based,I,5.0,130.0,10000.0,17,0.6470588235294118,1309.3035202238098,2.082385832424365,0.05817199072096391,6.610147448203765,SOLUSDT_1h,1
4,30,24.0,62.0,14.0,7.8,1.8,1.4,0.15,2,1.4,3.0,8.8,1,risk_based,I,5.0,130.0,10000.0,24,0.6666666666666666,1308.0310326057552,2.2143302859449507,0.031573612018160384,7.121970768441175,ETHUSDT_15m,1
2,33,20.0,66.0,18.0,8.0,2.2,1.4,0.1,6,1.0,2.5,8.4,1,risk_based,I,5.0,130.0,10000.0,30,0.5333333333333333,1291.6759942710232,1.7778694490052371,0.07590387490124116,6.019703267577773,SOLUSDT_4h,1
2,33,28.0,64.0,20.0,6.8,2.0,1.2,0.2,5,1.8,3.5,7.8,1,risk_based,I,5.0,130.0,10000.0,26,0.5384615384615384,1271.792835794573,1.3923647975467033,0.10316622421577057,5.074716065932975,ETHUSDT_1h,1
2,33,26.0,58.0,22.0,7.2,2.0,1.4,0.2,3,1.2,4.0,8.6,1,risk_based,I,5.0,130.0,10000.0,32,0.59375,1262.174955751405,1.9700012444146182,0.03637611152123139,6.623674110016947,ETHUSDT_15m,1
4,36,30.0,62.0,22.0,7.4,2.8,0.8,0.0,3,2.0,3.0,7.8,1,risk_based,I,5.0,130.0,10000.0,20,0.75,1262.0252215284127,2.079702228381414,0.059099999999999916,6.769129678291241,SOLUSDT_15m,1
3,30,20.0,58.0,14.0,8.0,2.2,1.2,0.15,6,1.6,2.0,8.4,1,risk_based,I,5.0,130.0,10000.0,15,0.6666666666666666,1258.3800830681048,2.796745411238124,0.06388181522313922,7.960225459874935,ETHUSDT_1h,1
4,24,26.0,62.0,18.0,7.6,2.0,0.8,0.05,4,0.8,4.5,8.6,1,risk_based,I,5.0,130.0,10000.0,19,0.6842105263157895,1251.6651536199079,3.4722822855775908,0.023421165514486923,9.532282017705315,ETHUSDT_4h,1
3,24,12.0,64.0,14.0,7.4,2.2,1.4,0.0,4,1.6,3.0,8.8,1,risk_based,I,5.0,130.0,10000.0,17,0.5294117647058824,1245.2105719079445,1.9741276525198046,0.047236096000000026,6.1858752360063765,SOLUSDT_1h,1
2,33,24.0,62.0,14.0,6.8,2.2,1.0,0.1,3,1.8,3.5,8.6,1,risk_based,I,5.0,130.0,10000.0,20,0.7,1238.309713490884,2.00153776693365,0.08422271372222905,6.438717106191497,SOLUSDT_1h,1
3,27,22.0,62.0,14.0,7.6,2.2,1.4,0.2,4,0.8,2.0,8.2,1,risk_based,I,5.0,130.0,10000.0,19,0.5789473684210527,1225.5765490513877,2.5021855350191493,0.03619743662652262,7.369776361841697,SOLUSDT_15m,1
3,24,14.0,60.0,18.0,7.6,2.0,1.4,0.2,4,1.6,5.0,8.8,1,risk_based,I,5.0,130.0,10000.0,23,0.6086956521739131,1224.070487274108,1.9257136566464093,0.04671983720153935,6.308381767223178,ETHUSDT_15m,1
4,27,26.0,64.0,18.0,7.2,1.8,1.2,0.15,2,2.0,2.0,8.4,1,risk_based,I,5.0,130.0,10000.0,28,0.7142857142857143,1223.775767498606,1.8817819211256201,0.06198967748470626,6.4327991487243,ETHUSDT_15m,1
4,27,26.0,64.0,24.0,7.4,2.6,1.4,0.05,2,1.2,4.0,8.8,1,risk_based,I,5.0,130.0,10000.0,15,0.6,1210.5142573584562,2.888254403549427,0.028419437843153393,8.10176475092785,SOLUSDT_15m,1
4,36,30.0,62.0,22.0,7.4,2.8,0.8,0.0,3,2.0,3.0,7.8,1,risk_based,I,5.0,130.0,10000.0,22,0.6818181818181818,1208.2575320118503,1.6733511490462576,0.14550773465835087,5.581163898856587,SOLUSDT_1h,1
4,36,28.0,64.0,24.0,7.4,2.2,1.4,0.0,4,1.0,3.0,8.2,1,risk_based,I,5.0,130.0,10000.0,17,0.5294117647058824,1199.859604871097,2.4952807664974155,0.039403990000000014,7.2063268149247515,SOLUSDT_1h,1
2,24,18.0,64.0,24.0,7.4,2.2,1.2,0.15,6,1.6,3.0,8.4,1,risk_based,I,5.0,130.0,10000.0,21,0.5238095238095238,1198.2433745441067,1.809688684731547,0.05032362151370788,5.872364165180363,SOLUSDT_15m,1
2,24,18.0,64.0,24.0,7.4,2.2,1.2,0.15,6,1.6,3.0,8.4,1,risk_based,I,5.0,130.0,10000.0,28,0.5,1193.7752189090115,1.4876847074749502,0.10144798171985778,5.174800688699339,SOLUSDT_4h,1
5,21,26.0,64.0,16.0,7.0,1.8,1.4,0.1,5,1.4,3.5,8.8,1,risk_based,I,5.0,130.0,10000.0,16,0.5625,1184.140928012157,2.1165469060606057,0.041414744000000066,6.456740508133368,ETHUSDT_4h,1
5,27,30.0,60.0,24.0,8.0,2.4,1.4,0.05,3,1.8,4.5,7.8,1,risk_based,I,5.0,130.0,10000.0,19,0.5789473684210527,1184.0537519293375,1.742828603467102,0.07559773443835086,5.691338808180068,BTCUSDT_15m,1
2,27,12.0,64.0,16.0,7.4,2.4,1.2,0.1,3,1.0,2.0,8.8,1,risk_based,I,5.0,130.0,10000.0,33,0.6363636363636364,1180.3969217423237,2.0251259580495216,0.02750202026293552,6.762688231598015,ETHUSDT_15m,1
4,33,30.0,64.0,22.0,8.0,2.2,1.0,0.05,6,1.4,2.0,7.8,1,risk_based,I,5.0,130.0,10000.0,23,0.6956521739130435,1180.262982210821,1.9977791598881676,0.07299853851004083,6.460303947326599,SOLUSDT_15m,1
2,36,12.0,58.0,16.0,7.4,1.8,1.0,0.05,3,1.4,4.5,7.8,1,risk_based,I,5.0,130.0,10000.0,22,0.5909090909090909,1176.2254081511965,1.3758001826421968,0.1360920545339962,4.845913246197238,SOLUSDT_1h,1
5,27,18.0,58.0,22.0,7.4,1.8,1.2,0.2,2,2.0,4.0,7.8,1,risk_based,I,5.0,130.0,10000.0,21,0.47619047619047616,1169.7742602577655,1.4125807792749197,0.17745275745856398,4.596863260717627,BTCUSDT_1h,1
2,33,28.0,62.0,24.0,7.0,2.0,1.2,0.0,2,1.8,4.0,8.0,1,risk_based,I,5.0,130.0,10000.0,21,0.5714285714285714,1169.0487973938598,1.4110229292023044,0.11744725634532815,4.915895743905341,ETHUSDT_1h,1
2,33,28.0,64.0,20.0,6.8,2.0,1.2,0.2,5,1.8,3.5,7.8,1,risk_based,I,5.0,130.0,10000.0,33,0.696969696969697,1168.8782020248364,1.5622693014170523,0.0714869396333853,5.7844105314133305,ETHUSDT_15m,1
2,33,28.0,64.0,20.0,6.8,2.0,1.2,0.2,5,1.8,3.5,7.8,1,risk_based,I,5.0,130.0,10000.0,26,0.5769230769230769,1149.7677368621844,1.5653699832313357,0.07421251188599738,5.443254783051479,SOLUSDT_15m,1
2,33,24.0,60.0,20.0,7.2,1.8,1.2,0.15,4,1.0,3.5,8.2,1,risk_based,I,5.0,130.0,10000.0,27,0.5925925925925926,1149.4899176234067,1.7608716169923306,0.0503662803444088,5.94902319946373,SOLUSDT_15m,1
5,33,20.0,66.0,24.0,7.6,2.4,1.4,0.15,3,1.4,4.0,8.0,1,risk_based,I,5.0,130.0,10000.0,13,0.6153846153846154,1144.9905910224388,1.6507096257956813,0.16054771636213197,5.147843616604328,ETHUSDT_1h,1
5,33,20.0,66.0,24.0,7.6,2.4,1.4,0.15,3,1.4,4.0,8.0,1,risk_based,I,5.0,130.0,10000.0,19,0.5789473684210527,1143.7604596081528,1.7155872207875509,0.07824173614278257,5.588630745386486,BTCUSDT_15m,1
3,24,12.0,64.0,14.0,7.4,2.2,1.4,0.0,4,1.6,3.0,8.8,1,risk_based,I,5.0,130.0,10000.0,23,0.6086956521739131,1134.3976998048438,1.8487093001733992,0.04610083619548216,6.066557269826065,ETHUSDT_15m,1
5,27,18.0,58.0,22.0,7.4,1.8,1.2,0.2,2,2.0,4.0,7.8,1,risk_based,I,5.0,130.0,10000.0,17,0.6470588235294118,1133.6623979489668,1.3898680217016492,0.1846273024,4.670104769446383,ETHUSDT_4h,1
2,36,12.0,58.0,16.0,7.4,1.8,1.0,0.05,3,1.4,4.5,7.8,1,risk_based,I,5.0,130.0,10000.0,34,0.6470588235294118,1130.3876675677857,1.583691989611355,0.06973372826665152,5.739158697284659,ETHUSDT_15m,1
5,21,20.0,64.0,16.0,7.0,2.4,0.8,0.0,6,2.0,2.0,7.8,1,risk_based,I,5.0,130.0,10000.0,19,0.7894736842105263,1122.4492158270969,2.599873607037064,0.03960000000000013,7.767606956217014,BTCUSDT_15m,1
2,27,22.0,60.0,20.0,7.4,2.2,1.2,0.1,4,1.6,4.5,8.2,1,risk_based,I,5.0,130.0,10000.0,22,0.5909090909090909,1116.010138754873,1.710255743477346,0.06466684245120927,5.668884734719574,SOLUSDT_15m,1
3,18,12.0,62.0,14.0,7.4,2.2,1.4,0.05,6,1.0,4.5,8.6,1,risk_based,I,5.0,130.0,10000.0,15,0.6,1115.533753944428,2.4096591061529957,0.04633651412040917,6.995842423889191,ETHUSDT_1h,1
5,18,30.0,58.0,16.0,7.2,2.6,1.2,0.0,3,0.8,4.0,8.4,1,risk_based,I,5.0,130.0,10000.0,12,0.6666666666666666,1112.819115742468,3.6455426947375473,0.024485913300008058,9.57044676531754,SOLUSDT_15m,1
2,21,16.0,64.0,22.0,7.0,2.4,1.4,0.2,5,1.6,3.0,8.6,1,risk_based,I,5.0,130.0,10000.0,18,0.5555555555555556,1109.8661573458157,2.0608260427246767,0.05287527464005352,6.266225752208342,SOLUSDT_15m,1
4,30,24.0,62.0,14.0,7.8,1.8,1.4,0.15,2,1.4,3.0,8.8,1,risk_based,I,5.0,130.0,10000.0,17,0.5882352941176471,1106.9205054121012,2.1238221074035044,0.040961310075471866,6.454033731169164,SOLUSDT_1h,1
5,33,16.0,66.0,22.0,7.6,2.4,0.8,0.1,4,1.0,3.5,8.6,1,risk_based,I,5.0,130.0,10000.0,18,0.7777777777777778,1106.736438475269,3.7424016386749126,0.03918761616208481,10.000643534005505,SOLUSDT_1h,1
5,33,30.0,66.0,22.0,7.8,2.2,1.0,0.1,3,1.2,3.5,8.0,1,risk_based,I,5.0,130.0,10000.0,22,0.6363636363636364,1102.195468333848,1.8076396397718981,0.07552634865211323,5.885441156466759,BTCUSDT_15m,1
4,36,12.0,60.0,24.0,8.0,2.2,1.2,0.05,3,2.0,3.0,7.8,1,risk_based,I,5.0,130.0,10000.0,20,0.6,1101.3156174838732,1.7446315009932056,0.06716515906708868,5.689083142269018,BTCUSDT_15m,1
4,27,26.0,64.0,24.0,7.4,2.6,1.4,0.05,2,1.2,4.0,8.8,1,risk_based,I,5.0,130.0,10000.0,21,0.6666666666666666,1099.106874567724,2.165965036719152,0.028396253509394724,6.765848187477844,ETHUSDT_15m,1
5,27,12.0,60.0,20.0,8.0,2.6,0.8,0.2,5,1.4,2.0,8.2,1,risk_based,I,5.0,130.0,10000.0,22,0.7727272727272727,1097.7284309798742,2.53282208077186,0.022742008755040004,7.694237475349384,ETHUSDT_15m,1
3,33,22.0,58.0,16.0,6.8,2.2,1.4,0.1,2,1.0,4.0,8.8,1,risk_based,I,5.0,130.0,10000.0,16,0.5625,1096.2453922506284,2.472342391690016,0.056924087036506824,7.03390791452114,ETHUSDT_1h,1
4,30,24.0,62.0,14.0,7.8,1.8,1.4,0.15,2,1.4,3.0,8.8,1,risk_based,I,5.0,130.0,10000.0,17,0.5882352941176471,1092.2929783536583,2.028691257707824,0.05483493758399999,6.2075236221937775,ETHUSDT_4h,1
5,33,20.0,66.0,24.0,7.6,2.4,1.4,0.15,3,1.4,4.0,8.0,1,risk_based,I,5.0,130.0,10000.0,14,0.5,1090.3507770401065,1.389793731051969,0.1835253283042866,4.349362254231185,SOLUSDT_1h,1
5,33,16.0,66.0,22.0,7.6,2.4,0.8,0.1,4,1.0,3.5,8.6,1,risk_based,I,5.0,130.0,10000.0,22,0.7272727272727273,1090.0823466139718,2.9967288579806195,0.02005011447410136,8.554298810061997,ETHUSDT_15m,1
2,30,14.0,60.0,20.0,7.0,2.6,1.0,0.2,6,0.8,4.0,7.8,1,risk_based,I,5.0,130.0,10000.0,30,0.5666666666666667,1082.9505503215823,1.5980950254001982,0.10037979844300321,5.4280012057929685,BTCUSDT_15m,1
2,27,14.0,62.0,18.0,7.6,1.8,1.4,0.2,2,1.4,2.0,8.6,1,risk_based,I,5.0,130.0,10000.0,35,0.5714285714285714,1081.396597124085,1.6335559119267362,0.04760591341614348,5.762833537871984,ETHUSDT_15m,1
2,36,18.0,60.0,18.0,7.0,2.0,1.0,0.05,6,0.8,2.5,7.8,1,risk_based,I,5.0,130.0,10000.0,35,0.7142857142857143,1069.8520846123974,1.6583166503250153,0.0587770077774833,5.98158293335855,ETHUSDT_15m,1
3,24,12.0,64.0,14.0,7.4,2.2,1.4,0.0,4,1.6,3.0,8.8,1,risk_based,I,5.0,130.0,10000.0,15,0.6,1068.8566669933753,2.039680895784266,0.0693304332630403,6.1402271587727855,ETHUSDT_1h,1
5,18,26.0,62.0,20.0,7.8,2.2,0.8,0.05,4,1.4,4.5,8.4,1,risk_based,I,5.0,130.0,10000.0,18,0.7777777777777778,1064.710597919222,2.8834271319186815,0.05468590896747188,8.194173801520837,SOLUSDT_1h,1
3,18,22.0,58.0,22.0,7.4,2.6,1.0,0.0,2,1.8,4.5,7.8,1,risk_based,I,5.0,130.0,10000.0,23,0.5217391304347826,1061.9291922555058,1.5846387654596288,0.10855508890959807,5.148150152098142,BTCUSDT_15m,1
2,33,14.0,66.0,18.0,7.8,1.8,1.2,0.15,3,1.4,2.0,8.8,1,risk_based,I,5.0,130.0,10000.0,27,0.5185185185185185,1053.141949427889,1.6158476536926263,0.05658119533961364,5.432871448572078,SOLUSDT_15m,1
5,21,30.0,66.0,24.0,7.2,1.8,1.2,0.15,4,2.0,4.0,8.2,1,risk_based,I,5.0,130.0,10000.0,16,0.625,1049.0313107996717,1.8718137841548363,0.09546837988841358,5.7637537394441045,SOLUSDT_1h,1
5,21,20.0,64.0,16.0,7.0,2.4,0.8,0.0,6,2.0,2.0,7.8,1,risk_based,I,5.0,130.0,10000.0,17,0.7647058823529411,1041.2987254052132,2.279894504642177,0.07763184000000001,6.855251038218979,SOLUSDT_1h,1
5,27,30.0,64.0,18.0,6.8,2.0,1.2,0.1,5,0.8,4.5,8.0,1,risk_based,I,5.0,130.0,10000.0,22,0.5454545454545454,1040.5860667480283,1.5359039143564923,0.11081630761701196,5.038126790791796,SOLUSDT_15m,1
2,33,26.0,58.0,22.0,7.2,2.0,1.4,0.2,3,1.2,4.0,8.6,1,risk_based,I,5.0,130.0,10000.0,24,0.5833333333333334,1036.8993285403722,1.8473564339675737,0.05589501359725826,5.918927155683745,BTCUSDT_4h,1
4,36,26.0,66.0,24.0,8.0,2.6,1.4,0.05,5,1.4,3.0,8.0,1,risk_based,I,5.0,130.0,10000.0,19,0.5789473684210527,1034.3967483210454,1.6444370494339169,0.08189577312744008,5.326004580438138,BTCUSDT_15m,1
4,36,12.0,60.0,24.0,8.0,2.2,1.2,0.05,3,2.0,3.0,7.8,1,risk_based,I,5.0,130.0,10000.0,11,0.7272727272727273,1032.9067079283286,2.1095716513280895,0.087327,6.300978101493599,ETHUSDT_1h,1
4,30,24.0,62.0,14.0,7.8,1.8,1.4,0.15,2,1.4,3.0,8.8,1,risk_based,I,5.0,130.0,10000.0,25,0.56,1028.1123894036518,1.6862206412628113,0.0717117281880317,5.5254184873651795,SOLUSDT_15m,1
4,36,28.0,64.0,24.0,7.4,2.2,1.4,0.0,4,1.0,3.0,8.2,1,risk_based,I,5.0,130.0,10000.0,22,0.6363636363636364,1024.293759096634,2.208672189784778,0.02689328386579963,6.755503741614246,ETHUSDT_15m,1
5,27,30.0,64.0,18.0,6.8,2.0,1.2,0.1,5,0.8,4.5,8.0,1,risk_based,I,5.0,130.0,10000.0,17,0.5294117647058824,1023.8608042516771,1.275114702319447,0.21441413007086293,4.0649654657368055,BTCUSDT_4h,1
2,33,14.0,58.0,20.0,7.8,1.8,1.0,0.05,3,1.6,3.5,8.0,1,risk_based,I,5.0,130.0,10000.0,34,0.6470588235294118,1020.1205379518942,1.546810513482474,0.06848225455609852,5.558883036542664,ETHUSDT_15m,1
5,27,30.0,64.0,18.0,6.8,2.0,1.2,0.1,5,0.8,4.5,8.0,1,risk_based,I,5.0,130.0,10000.0,22,0.5909090909090909,1013.8893901652209,1.6644352035125665,0.07602183268439651,5.441057935500801,BTCUSDT_15m,1
3,21,16.0,60.0,20.0,6.8,2.0,1.2,0.15,3,1.2,2.5,8.8,1,risk_based,I,5.0,130.0,10000.0,26,0.6153846153846154,1009.3465645050474,1.7560935395924417,0.06665152031461123,5.764656005823021,SOLUSDT_15m,1
5,21,20.0,64.0,16.0,7.0,2.4,0.8,0.0,6,2.0,2.0,7.8,1,risk_based,I,5.0,130.0,10000.0,25,0.68,1001.4117810721291,1.8260856998105868,0.039599999999999996,6.054783180693303,SOLUSDT_15m,1
4,36,24.0,64.0,22.0,7.4,2.4,1.0,0.1,5,1.4,2.0,8.4,1,risk_based,I,5.0,130.0,10000.0,26,0.6923076923076923,996.9089839132994,2.0830811144816894,0.04156156322414649,6.596848061665778,ETHUSDT_15m,1
2,21,20.0,66.0,24.0,7.6,2.4,0.8,0.15,4,1.8,3.5,8.2,1,risk_based,I,5.0,130.0,10000.0,40,0.725,995.6729213423823,1.6993284195586078,0.04289055163273909,6.153158105561381,ETHUSDT_15m,1
5,18,30.0,58.0,16.0,7.2,2.6,1.2,0.0,3,0.8,4.0,8.4,1,risk_based,I,5.0,130.0,10000.0,18,0.7222222222222222,992.1081095139871,3.1880599012689537,0.02185178276854386,8.746005897079597,ETHUSDT_15m,1
4,36,30.0,60.0,20.0,7.0,2.6,1.0,0.05,4,2.0,2.5,7.8,1,risk_based,I,5.0,130.0,10000.0,13,0.5384615384615384,987.1370524207978,1.759081684209642,0.12131227974982879,5.209055889282903,ETHUSDT_1h,1
4,36,24.0,64.0,22.0,7.4,2.4,1.0,0.1,5,1.4,2.0,8.4,1,risk_based,I,5.0,130.0,10000.0,18,0.5555555555555556,984.1311394883196,1.757806938336,0.07373823883231986,5.471863632996694,ETHUSDT_4h,1
3,33,22.0,58.0,16.0,6.8,2.2,1.4,0.1,2,1.0,4.0,8.8,1,risk_based,I,5.0,130.0,10000.0,15,0.7333333333333333,974.6455461671449,3.392560283598309,0.029700999999999977,9.070663113363764,SOLUSDT_1h,1
4,36,28.0,64.0,24.0,7.4,2.2,1.4,0.0,4,1.0,3.0,8.2,1,risk_based,I,5.0,130.0,10000.0,14,0.5714285714285714,963.7567384279828,2.1424767121778396,0.06822187030000006,6.181187409026519,ETHUSDT_4h,1
2,33,14.0,66.0,18.0,7.8,1.8,1.2,0.15,3,1.4,2.0,8.8,1,risk_based,I,5.0,130.0,10000.0,24,0.5416666666666666,961.0427671512989,1.5795361091000957,0.041414743999999934,5.28837075335149,ETHUSDT_1h,1
2,36,20.0,66.0,14.0,7.2,2.4,1.4,0.1,3,1.6,3.5,8.8,1,risk_based,I,5.0,130.0,10000.0,24,0.5833333333333334,959.1060787630431,1.3927422899478374,0.14345305634110428,4.669231489635404,ETHUSDT_4h,1
2,33,28.0,60.0,18.0,6.8,1.8,1.2,0.05,5,0.8,5.0,7.8,1,risk_based,I,5.0,130.0,10000.0,29,0.4482758620689655,945.8116036392548,1.3272262459465447,0.12654424231804162,4.473045161681667,BTCUSDT_1h,1
5,21,26.0,64.0,16.0,7.0,1.8,1.4,0.1,5,1.4,3.5,8.8,1,risk_based,I,5.0,130.0,10000.0,20,0.7,942.7635570708462,2.001207945542082,0.04180463524230674,6.2697655424280905,BTCUSDT_15m,1
