structure_swing_len,retest_window_bars,retest_bps,chop_ci_max,chop_adx_min,trigger_score,rr_target,be_trigger_r,be_offset_pct,cooldown_bars,risk_pct_low_conf,risk_pct_high_conf,high_conf_score_threshold,be_enabled,sizing_mode,profile,profile_risk_cap_pct,max_notional_pct,initial_equity,trades,win_rate,net_pnl,pf,max_dd,score,dataset
4,24,18.0,66.0,22.0,7.2,2.4,1.2,0.05,3,0.6,1.2,8.4,1,risk_based,C,1.0,100.0,10000.0,15,0.6666666666666666,547.6571947510402,2.4574150431788158,0.015939999999999944,6.714667281108672,SOLUSDT_15m
3,30,10.0,60.0,20.0,8.0,2.4,1.0,0.1,3,1.0,0.8,8.2,1,risk_based,C,1.0,100.0,10000.0,16,0.6875,718.6469317587653,2.344740741528465,0.02944104460385416,6.671055281004133,ETHUSDT_4h
2,24,12.0,56.0,24.0,7.0,2.2,1.0,0.1,3,0.8,0.8,8.2,1,risk_based,C,1.0,100.0,10000.0,28,0.6428571428571429,838.3557479072842,2.1734971551524254,0.025359408627417458,6.633557546615597,ETHUSDT_15m
3,30,14.0,58.0,20.0,7.0,1.8,1.2,0.1,2,0.8,0.6,7.8,1,risk_based,C,1.0,100.0,10000.0,20,0.7,497.6940100931879,2.349048409905493,0.01196399999999996,6.609898829904174,SOLUSDT_1h
4,28,16.0,64.0,18.0,7.8,2.2,1.0,0.1,4,1.0,1.2,7.8,1,risk_based,C,1.0,100.0,10000.0,20,0.7,678.938316125561,2.27335809492563,0.03669175466475489,6.565579241982556,SOLUSDT_15m
2,16,20.0,56.0,20.0,7.2,2.2,1.0,0.0,3,1.0,0.8,8.0,1,risk_based,C,1.0,100.0,10000.0,31,0.6129032258064516,859.3343703480405,2.1133091654613443,0.02089518002999673,6.562621999890417,ETHUSDT_15m
3,28,16.0,56.0,16.0,7.8,2.4,1.0,0.05,5,1.0,0.6,7.8,1,risk_based,C,1.0,100.0,10000.0,18,0.6666666666666666,511.7832615289408,2.3559604247063524,0.017829195838591865,6.530216523425871,ETHUSDT_4h
2,28,24.0,62.0,18.0,7.0,1.8,0.8,0.05,3,0.6,1.2,7.8,1,risk_based,C,1.0,100.0,10000.0,41,0.7560975609756098,809.1652789162872,1.928265607517426,0.030185170455549092,6.529287324047907,SOLUSDT_15m
2,28,20.0,66.0,22.0,7.8,2.0,1.0,0.0,4,1.0,1.2,8.4,1,risk_based,C,1.0,100.0,10000.0,35,0.6857142857142857,864.8794196451854,2.0023770597880475,0.023836367560888104,6.526695865110045,ETHUSDT_15m
3,16,14.0,66.0,22.0,7.2,2.2,0.8,0.0,4,0.4,0.6,8.4,1,risk_based,C,1.0,100.0,10000.0,18,0.7222222222222222,285.18641444591776,2.4062836554890272,0.019840638721023943,6.481565142594234,ETHUSDT_1h
2,18,16.0,66.0,20.0,7.0,1.8,1.0,0.0,2,1.0,0.8,8.2,1,risk_based,C,1.0,100.0,10000.0,30,0.6333333333333333,903.220392549747,2.0497015486687884,0.02561393517878199,6.475781684350977,SOLUSDT_15m
4,18,12.0,66.0,22.0,8.0,1.8,1.2,0.0,3,1.0,0.8,8.2,1,risk_based,C,1.0,100.0,10000.0,24,0.5833333333333334,909.9357748913699,2.1343199384849805,0.02217108551745192,6.467062395308975,SOLUSDT_15m
4,24,16.0,58.0,18.0,6.8,1.8,0.8,0.05,2,1.0,1.2,8.6,1,risk_based,C,1.0,100.0,10000.0,26,0.7692307692307693,605.4666646405931,2.1368594932370817,0.030783351459711644,6.4606817505817755,ETHUSDT_15m
4,24,20.0,58.0,16.0,7.2,2.4,0.8,0.05,5,0.8,0.6,8.4,1,risk_based,C,1.0,100.0,10000.0,19,0.6842105263157895,634.8903458127043,2.2405040513338976,0.023634536341996047,6.451310628928195,ETHUSDT_4h
3,30,10.0,62.0,20.0,7.8,2.4,1.2,0.0,5,0.6,0.6,8.4,1,risk_based,C,1.0,100.0,10000.0,16,0.6875,422.6492939758373,2.354057443806897,0.017892216000000023,6.428337533589632,ETHUSDT_4h
4,24,18.0,66.0,22.0,7.2,2.4,1.2,0.05,3,0.6,1.2,8.4,1,risk_based,C,1.0,100.0,10000.0,25,0.68,542.1426951045614,2.2064955478546064,0.01898773995045897,6.418170570962398,ETHUSDT_15m
4,20,18.0,62.0,24.0,8.0,1.8,1.0,0.05,3,1.0,1.0,8.4,1,risk_based,C,1.0,100.0,10000.0,15,0.7333333333333333,522.7340416087882,2.2909739669048865,0.029701000000000047,6.415578975418561,ETHUSDT_1h
4,18,12.0,66.0,22.0,8.0,1.8,1.2,0.0,3,1.0,0.8,8.2,1,risk_based,C,1.0,100.0,10000.0,27,0.7037037037037037,831.5079330210137,2.037816413142657,0.03258029692701618,6.404955424080834,ETHUSDT_15m
4,26,24.0,66.0,22.0,8.0,1.8,0.8,0.05,3,0.8,1.2,8.4,1,risk_based,C,1.0,100.0,10000.0,30,0.7,659.7491632697802,2.0779806073638825,0.027567288705839733,6.383008511880026,ETHUSDT_15m
3,28,14.0,62.0,16.0,7.8,2.2,1.2,0.0,2,0.8,0.8,8.0,1,risk_based,C,1.0,100.0,10000.0,15,0.6666666666666666,507.1358470820833,2.331317958182585,0.029295185539802423,6.381886206827846,ETHUSDT_1h
3,20,24.0,58.0,20.0,8.0,2.2,1.0,0.05,4,0.4,0.8,7.8,1,risk_based,C,1.0,100.0,10000.0,16,0.6875,511.6457708687176,2.3083903283626466,0.03722916683241334,6.367988927096771,ETHUSDT_1h
3,30,10.0,62.0,20.0,7.8,2.4,1.2,0.0,5,0.6,0.6,8.4,1,risk_based,C,1.0,100.0,10000.0,14,0.6428571428571429,422.64929397583546,2.3856447940688796,0.029642153527776056,6.349298135815982,ETHUSDT_1h
4,18,22.0,62.0,24.0,7.4,2.2,1.2,0.0,2,0.8,1.0,7.8,1,risk_based,C,1.0,100.0,10000.0,17,0.6470588235294118,727.9451004880593,2.199503704638601,0.029700999999999977,6.348437745059378,SOLUSDT_1h
3,24,22.0,60.0,24.0,7.6,1.8,1.2,0.1,2,0.6,0.8,8.2,1,risk_based,C,1.0,100.0,10000.0,16,0.6875,402.20156122769004,2.3222931111475438,0.017031407467853702,6.346943561119216,ETHUSDT_1h
3,24,22.0,60.0,24.0,7.6,1.8,1.2,0.1,2,0.6,0.8,8.2,1,risk_based,C,1.0,100.0,10000.0,29,0.6896551724137931,562.5720019244472,2.106171726272012,0.019211436822663887,6.331763902621169,ETHUSDT_15m
2,16,20.0,56.0,24.0,7.0,2.2,1.2,0.05,3,0.6,1.2,8.0,1,risk_based,C,1.0,100.0,10000.0,30,0.5666666666666667,985.1512122244458,1.9677999956068892,0.0263186561139834,6.291795235096274,ETHUSDT_15m
3,24,20.0,64.0,22.0,7.8,1.8,1.0,0.1,5,0.8,1.2,8.6,1,risk_based,C,1.0,100.0,10000.0,15,0.6666666666666666,514.4137380562606,2.2649245188351923,0.023667319564659256,6.273260817032668,ETHUSDT_1h
3,30,10.0,62.0,20.0,7.8,2.4,1.2,0.0,5,0.6,0.6,8.4,1,risk_based,C,1.0,100.0,10000.0,16,0.625,458.0917822291194,2.3024441938877738,0.017368337326040366,6.268375158026546,SOLUSDT_15m
4,24,16.0,58.0,18.0,6.8,1.8,0.8,0.05,2,1.0,1.2,8.6,1,risk_based,C,1.0,100.0,10000.0,18,0.7222222222222222,593.3783584170942,2.1390979615919408,0.019813658271801506,6.255466640118905,ETHUSDT_4h
4,18,22.0,62.0,24.0,7.4,2.2,1.2,0.0,2,0.8,1.0,7.8,1,risk_based,C,1.0,100.0,10000.0,19,0.631578947368421,695.5517173267017,2.130165219039593,0.02804517702543111,6.199115045382227,BTCUSDT_15m
4,22,10.0,64.0,16.0,7.4,2.2,1.0,0.0,4,0.6,1.0,8.4,1,risk_based,C,1.0,100.0,10000.0,22,0.5909090909090909,515.0170303299474,2.204236438341181,0.017892216000000103,6.196176895375946,BTCUSDT_15m
2,22,12.0,60.0,16.0,7.6,2.0,1.2,0.0,2,0.4,0.6,8.0,1,risk_based,C,1.0,100.0,10000.0,33,0.6060606060606061,699.8417948538445,1.9737977215920324,0.013055908444725152,6.177360421794643,ETHUSDT_15m
2,30,18.0,66.0,24.0,8.0,2.2,0.8,0.0,4,0.6,1.0,8.0,1,risk_based,C,1.0,100.0,10000.0,38,0.7368421052631579,660.902292608187,1.853290228499649,0.0199,6.173045907502222,ETHUSDT_15m
3,20,10.0,64.0,20.0,7.4,1.8,0.8,0.05,4,0.6,0.6,8.0,1,risk_based,C,1.0,100.0,10000.0,19,0.7368421052631579,361.2296377029852,2.194830333302153,0.023269076253814212,6.166346233440586,ETHUSDT_1h
2,24,16.0,60.0,20.0,7.2,1.8,0.8,0.0,3,1.0,0.8,8.0,1,risk_based,C,1.0,100.0,10000.0,26,0.6923076923076923,665.3851179706253,2.0225191942115273,0.03936509955276803,6.150789746196914,ETHUSDT_4h
3,24,20.0,56.0,22.0,8.0,1.8,1.2,0.1,5,1.0,0.6,8.0,1,risk_based,C,1.0,100.0,10000.0,27,0.6296296296296297,566.0664760438431,2.074706402604113,0.023524473809647044,6.1293503042675725,ETHUSDT_15m
2,22,14.0,60.0,18.0,6.8,1.8,0.8,0.05,4,1.0,0.6,8.4,1,risk_based,C,1.0,100.0,10000.0,42,0.7857142857142857,532.5517346368633,1.811694659583868,0.024906526815076612,6.099792901930798,ETHUSDT_15m
2,18,16.0,58.0,24.0,7.6,1.8,1.2,0.0,5,0.6,1.2,8.6,1,risk_based,C,1.0,100.0,10000.0,18,0.6111111111111112,543.9922932571644,2.153530806431172,0.011964000000000082,6.091828572786175,ETHUSDT_1h
3,26,16.0,66.0,16.0,6.8,2.0,1.0,0.0,3,0.4,1.2,8.2,1,risk_based,C,1.0,100.0,10000.0,20,0.75,301.400522956179,2.145151080101195,0.010047393279999971,6.086560503318569,SOLUSDT_1h
4,20,18.0,62.0,24.0,8.0,1.8,1.0,0.05,3,1.0,1.0,8.4,1,risk_based,C,1.0,100.0,10000.0,16,0.6875,587.5318668865384,2.116088377873765,0.02970100000000006,6.081855622634069,ETHUSDT_4h
4,16,12.0,66.0,22.0,7.0,2.4,0.8,0.0,4,1.0,1.0,8.0,1,risk_based,C,1.0,100.0,10000.0,21,0.6666666666666666,745.9818330083108,1.998697574651122,0.029701000000000123,6.074273982310554,ETHUSDT_4h
2,18,22.0,56.0,22.0,7.0,2.0,1.0,0.05,4,0.6,0.8,7.8,1,risk_based,C,1.0,100.0,10000.0,32,0.625,712.7762389198651,1.9356730944458702,0.02917028206524539,6.074111581615869,ETHUSDT_15m
4,22,24.0,66.0,20.0,8.0,2.2,0.8,0.1,2,0.6,1.0,7.8,1,risk_based,C,1.0,100.0,10000.0,25,0.72,672.0376637599147,1.9615229080729448,0.03744755600194786,6.062740811899961,SOLUSDT_1h
3,16,12.0,58.0,24.0,7.6,1.8,1.2,0.05,2,0.6,1.2,8.6,1,risk_based,C,1.0,100.0,10000.0,25,0.68,496.0057533001291,2.0514108079991655,0.02194498889599554,6.0529924026104736,ETHUSDT_15m
3,28,16.0,56.0,16.0,7.8,2.4,1.0,0.05,5,1.0,0.6,7.8,1,risk_based,C,1.0,100.0,10000.0,24,0.6666666666666666,441.6356166461883,2.09521497642701,0.021005479403467052,6.049049131289806,ETHUSDT_15m
2,30,22.0,64.0,16.0,6.8,1.8,1.2,0.0,2,0.8,0.8,8.4,1,risk_based,C,1.0,100.0,10000.0,26,0.5769230769230769,764.4789721091656,1.9794152923404624,0.02555055892271371,6.032042495406564,SOLUSDT_15m
3,20,20.0,56.0,18.0,7.2,2.2,0.8,0.05,4,0.4,1.0,7.8,1,risk_based,C,1.0,100.0,10000.0,21,0.7619047619047619,529.9076613342477,2.0344462050833063,0.04786777555443069,6.018053887694712,ETHUSDT_1h
2,24,16.0,60.0,20.0,7.2,1.8,0.8,0.0,3,1.0,0.8,8.0,1,risk_based,C,1.0,100.0,10000.0,37,0.7297297297297297,569.3267462671629,1.830826808063619,0.017673343736217578,6.012554925780343,ETHUSDT_15m
4,18,22.0,62.0,24.0,7.4,2.2,1.2,0.0,2,0.8,1.0,7.8,1,risk_based,C,1.0,100.0,10000.0,14,0.5714285714285714,727.9451004880611,2.1444381460224147,0.04900995010000002,6.006934399375748,ETHUSDT_4h
3,22,12.0,62.0,24.0,6.8,1.8,1.2,0.1,2,0.4,0.8,8.0,1,risk_based,C,1.0,100.0,10000.0,18,0.7222222222222222,401.59260475332485,2.093928686044564,0.015936000000000092,5.984975310175786,ETHUSDT_1h
4,30,18.0,58.0,24.0,7.4,2.4,0.8,0.05,4,1.0,1.0,8.2,1,risk_based,C,1.0,100.0,10000.0,24,0.7083333333333334,605.8953576677068,1.961819341568918,0.030783351459711453,5.979683986426409,ETHUSDT_15m
2,30,22.0,64.0,16.0,6.8,1.8,1.2,0.0,2,0.8,0.8,8.4,1,risk_based,C,1.0,100.0,10000.0,26,0.6153846153846154,730.224843556658,1.9238650189170774,0.01593600000000013,5.973223804467736,ETHUSDT_1h
2,22,18.0,66.0,20.0,7.8,2.4,0.8,0.1,3,0.8,0.8,8.4,1,risk_based,C,1.0,100.0,10000.0,38,0.7368421052631579,512.3419298395584,1.8195152232746161,0.015935999999999974,5.968827534283527,ETHUSDT_15m
3,16,14.0,66.0,22.0,7.2,2.2,0.8,0.0,4,0.4,0.6,8.4,1,risk_based,C,1.0,100.0,10000.0,24,0.6666666666666666,388.8342432612171,2.078892149712856,0.01985247942400005,5.967061104414929,BTCUSDT_15m
3,24,20.0,56.0,22.0,8.0,1.8,1.2,0.1,5,1.0,0.6,8.0,1,risk_based,C,1.0,100.0,10000.0,15,0.6666666666666666,357.33151904862643,2.1795046054623954,0.017785679891438352,5.962983690299102,ETHUSDT_1h
3,20,20.0,56.0,18.0,7.2,2.2,0.8,0.05,4,0.4,1.0,7.8,1,risk_based,C,1.0,100.0,10000.0,26,0.6538461538461539,728.6743962759938,1.9367087552912654,0.050564027634459795,5.951169054724376,BTCUSDT_1h
2,16,18.0,60.0,16.0,7.2,2.0,1.2,0.0,2,0.8,1.2,8.6,1,risk_based,C,1.0,100.0,10000.0,34,0.5882352941176471,796.8387388642241,1.825905941735799,0.020996180262184125,5.948015022725739,ETHUSDT_15m
2,24,16.0,60.0,20.0,7.2,1.8,0.8,0.0,3,1.0,0.8,8.0,1,risk_based,C,1.0,100.0,10000.0,28,0.6428571428571429,677.2490646160168,1.9035636523541126,0.021673045105369756,5.9436429482938475,SOLUSDT_15m
4,18,12.0,66.0,22.0,8.0,1.8,1.2,0.0,3,1.0,0.8,8.2,1,risk_based,C,1.0,100.0,10000.0,17,0.6470588235294118,629.3590195896813,2.0439674243217034,0.029701000000000005,5.938779103527206,SOLUSDT_1h
3,20,24.0,58.0,20.0,8.0,2.2,1.0,0.05,4,0.4,0.8,7.8,1,risk_based,C,1.0,100.0,10000.0,25,0.64,635.8760600123278,1.9733533346456926,0.03737604833772079,5.93045458429055,BTCUSDT_1h
2,16,20.0,64.0,22.0,7.8,2.2,0.8,0.1,4,0.4,1.2,8.4,1,risk_based,C,1.0,100.0,10000.0,25,0.8,378.5577068484963,1.9755346360150954,0.033479848873754325,5.929187432257424,ETHUSDT_4h
4,30,18.0,58.0,24.0,7.4,2.4,0.8,0.05,4,1.0,1.0,8.2,1,risk_based,C,1.0,100.0,10000.0,19,0.6842105263157895,612.8550742121661,2.026802466913901,0.048939299557007286,5.92595789884263,SOLUSDT_1h
4,18,10.0,66.0,20.0,7.0,2.0,0.8,0.1,2,0.4,1.2,7.8,1,risk_based,C,1.0,100.0,10000.0,20,0.7,554.1055231101782,1.9788529662786762,0.01916368721258446,5.904320394029777,ETHUSDT_4h
4,20,16.0,58.0,18.0,7.4,1.8,0.8,0.1,4,1.0,0.8,8.2,1,risk_based,C,1.0,100.0,10000.0,26,0.7692307692307693,484.5266908494432,1.9137138984476554,0.02981437711527281,5.896357510245089,ETHUSDT_15m
3,20,18.0,56.0,16.0,7.6,2.4,1.0,0.1,4,1.0,0.6,8.4,1,risk_based,C,1.0,100.0,10000.0,27,0.6296296296296297,728.6339216518427,1.8894719081291749,0.044617018240790195,5.858171127632267,BTCUSDT_1h
2,28,16.0,64.0,24.0,7.8,2.0,0.8,0.05,5,0.8,1.0,7.8,1,risk_based,C,1.0,100.0,10000.0,38,0.7894736842105263,514.2066421741329,1.7085847038825739,0.01990000000000012,5.815886576255069,ETHUSDT_15m
4,18,14.0,58.0,18.0,7.6,1.8,0.8,0.0,5,1.0,1.2,8.2,1,risk_based,C,1.0,100.0,10000.0,25,0.76,473.07685800362015,1.8688457279614488,0.01990000000000004,5.791068313926517,SOLUSDT_15m
4,18,14.0,60.0,22.0,7.8,2.4,1.0,0.1,5,0.4,1.2,7.8,1,risk_based,C,1.0,100.0,10000.0,19,0.6842105263157895,516.9289409451867,1.9865336771910767,0.03765410056419087,5.783349783108451,SOLUSDT_15m
4,30,18.0,60.0,20.0,7.0,1.8,1.2,0.0,4,0.4,0.8,8.0,1,risk_based,C,1.0,100.0,10000.0,25,0.6,652.3282460135815,1.894714296201831,0.021688197632760392,5.776692245518962,SOLUSDT_15m
2,28,20.0,66.0,22.0,7.8,2.0,1.0,0.0,4,1.0,1.2,8.4,1,risk_based,C,1.0,100.0,10000.0,26,0.6538461538461539,729.2535389909117,1.8193687445938274,0.03655663729253376,5.759090347070195,BTCUSDT_4h
4,24,20.0,58.0,16.0,7.2,2.4,0.8,0.05,5,0.8,0.6,8.4,1,risk_based,C,1.0,100.0,10000.0,22,0.7272727272727273,452.21398182971643,1.9459404677301144,0.0390100783527488,5.75797377314079,SOLUSDT_1h
2,28,20.0,56.0,18.0,7.0,2.0,1.2,0.05,3,1.0,0.8,8.2,1,risk_based,C,1.0,100.0,10000.0,32,0.5625,790.7620556625589,1.7743093737233984,0.03092122208202529,5.730367136863279,ETHUSDT_15m
2,18,16.0,66.0,20.0,7.0,1.8,1.0,0.0,2,1.0,0.8,8.2,1,risk_based,C,1.0,100.0,10000.0,34,0.6764705882352942,638.0048389653039,1.7316757740875548,0.028279592445292875,5.711223492157475,ETHUSDT_15m
4,24,22.0,60.0,24.0,7.6,2.4,1.0,0.0,2,1.0,1.0,8.6,1,risk_based,C,1.0,100.0,10000.0,20,0.6,591.6198571687491,1.935558678364162,0.020904279971624435,5.700024373982201,SOLUSDT_15m
2,26,20.0,64.0,20.0,8.0,1.8,1.2,0.05,2,1.0,0.6,8.6,1,risk_based,C,1.0,100.0,10000.0,22,0.5909090909090909,718.2696344497799,1.8522566505694413,0.0214903976482811,5.684675379007456,ETHUSDT_1h
2,22,20.0,58.0,22.0,7.4,2.4,0.8,0.05,3,0.6,1.0,8.6,1,risk_based,C,1.0,100.0,10000.0,25,0.72,476.1373466812256,1.8653623943385669,0.04123351066579864,5.6631616033609635,ETHUSDT_4h
4,18,14.0,58.0,18.0,7.6,1.8,0.8,0.0,5,1.0,1.2,8.2,1,risk_based,C,1.0,100.0,10000.0,26,0.6153846153846154,775.0875831385056,1.7756705369791246,0.037310311235959896,5.6575746464657986,BTCUSDT_1h
2,28,24.0,62.0,18.0,7.0,1.8,0.8,0.05,3,0.6,1.2,7.8,1,risk_based,C,1.0,100.0,10000.0,42,0.7380952380952381,503.0763005739391,1.6380429717898104,0.025507223538468567,5.649783430681011,ETHUSDT_15m
4,22,22.0,58.0,22.0,6.8,2.2,1.2,0.05,5,1.0,0.8,8.4,1,risk_based,C,1.0,100.0,10000.0,20,0.6,555.2164719640496,1.9337288825848178,0.02577664000000006,5.645344317133684,BTCUSDT_15m
4,24,20.0,58.0,16.0,7.2,2.4,0.8,0.05,5,0.8,0.6,8.4,1,risk_based,C,1.0,100.0,10000.0,24,0.75,349.4984628105194,1.8827640125862202,0.02508192300750855,5.644780718960435,SOLUSDT_15m
2,28,20.0,56.0,18.0,7.0,2.0,1.2,0.05,3,1.0,0.8,8.2,1,risk_based,C,1.0,100.0,10000.0,21,0.5714285714285714,759.7750071044611,1.8518096460434252,0.03532419212015527,5.634564579973703,SOLUSDT_1h
3,30,14.0,58.0,20.0,7.0,1.8,1.2,0.1,2,0.8,0.6,7.8,1,risk_based,C,1.0,100.0,10000.0,26,0.6538461538461539,462.28663938430327,1.8714295740068239,0.02660057592506443,5.626113290391988,SOLUSDT_15m
2,20,20.0,56.0,22.0,6.8,2.4,0.8,0.1,3,1.0,0.8,7.8,1,risk_based,C,1.0,100.0,10000.0,38,0.7105263157894737,460.05887872417406,1.6980384599486023,0.02099141616296004,5.6189510238167095,ETHUSDT_15m
4,16,18.0,64.0,22.0,7.4,2.0,0.8,0.1,3,0.4,1.0,8.6,1,risk_based,C,1.0,100.0,10000.0,19,0.6842105263157895,245.1504339744297,2.00048444568595,0.011658395894316356,5.617459927137064,ETHUSDT_4h
3,30,16.0,64.0,22.0,8.0,2.0,1.2,0.0,4,0.8,0.6,8.0,1,risk_based,C,1.0,100.0,10000.0,27,0.5555555555555556,607.7249504501906,1.8384362349746972,0.017997859370109275,5.60393717562259,SOLUSDT_4h
4,30,14.0,56.0,24.0,6.8,2.0,0.8,0.1,2,0.6,1.2,7.8,1,risk_based,C,1.0,100.0,10000.0,26,0.6923076923076923,563.8809003830884,1.7847823980596762,0.03860736262516378,5.576085147088488,ETHUSDT_15m
3,30,16.0,64.0,22.0,8.0,2.0,1.2,0.0,4,0.8,0.6,8.0,1,risk_based,C,1.0,100.0,10000.0,17,0.5882352941176471,422.41299332489325,1.991377353082934,0.029642153527776074,5.538594180083903,ETHUSDT_1h
4,20,16.0,58.0,18.0,7.4,1.8,0.8,0.1,4,1.0,0.8,8.2,1,risk_based,C,1.0,100.0,10000.0,27,0.6296296296296297,694.9356442271965,1.7241922353132928,0.03318221566129735,5.528217912314334,BTCUSDT_1h
4,18,14.0,58.0,18.0,7.6,1.8,0.8,0.0,5,1.0,1.2,8.2,1,risk_based,C,1.0,100.0,10000.0,25,0.8,381.6614244148568,1.7528345529789222,0.029700999999999953,5.498227530372702,ETHUSDT_15m
3,24,20.0,56.0,22.0,8.0,1.8,1.2,0.1,5,1.0,0.6,8.0,1,risk_based,C,1.0,100.0,10000.0,22,0.5909090909090909,465.55723065937127,1.8897589049038879,0.027759833051873815,5.488159177675162,SOLUSDT_15m
3,28,18.0,66.0,24.0,7.0,2.2,0.8,0.0,2,0.8,1.2,8.2,1,risk_based,C,1.0,100.0,10000.0,26,0.6538461538461539,546.374820545403,1.791813320395507,0.04820439615411096,5.486157503643316,BTCUSDT_1h
2,28,20.0,56.0,18.0,7.0,2.0,1.2,0.05,3,1.0,0.8,8.2,1,risk_based,C,1.0,100.0,10000.0,23,0.5217391304347826,715.8800649548539,1.8042998524524199,0.029119390936681318,5.479730292701824,SOLUSDT_15m
4,22,24.0,66.0,20.0,8.0,2.2,0.8,0.1,2,0.6,1.0,7.8,1,risk_based,C,1.0,100.0,10000.0,27,0.6666666666666666,528.3347608109052,1.7446169662608535,0.028045177025431075,5.4734331622563195,BTCUSDT_15m
3,28,18.0,66.0,24.0,7.0,2.2,0.8,0.0,2,0.8,1.2,8.2,1,risk_based,C,1.0,100.0,10000.0,22,0.7272727272727273,400.966931881434,1.8268173000013535,0.03870473062386295,5.469396430921644,ETHUSDT_1h
3,20,24.0,58.0,20.0,8.0,2.2,1.0,0.05,4,0.4,0.8,7.8,1,risk_based,C,1.0,100.0,10000.0,24,0.6666666666666666,446.2431408248249,1.8062019569119676,0.0316426852060774,5.443718999030528,SOLUSDT_15m
3,30,10.0,60.0,20.0,8.0,2.4,1.0,0.1,3,1.0,0.8,8.2,1,risk_based,C,1.0,100.0,10000.0,23,0.6521739130434783,560.8359036427737,1.7929130220658225,0.0472688435269881,5.443116286758673,BTCUSDT_1h
4,28,16.0,64.0,18.0,7.8,2.2,1.0,0.1,4,1.0,1.2,7.8,1,risk_based,C,1.0,100.0,10000.0,23,0.6086956521739131,531.2383372198292,1.808253706026606,0.028045177025431158,5.4366536964576175,BTCUSDT_15m
2,24,12.0,56.0,24.0,7.0,2.2,1.0,0.1,3,0.8,0.8,8.2,1,risk_based,C,1.0,100.0,10000.0,23,0.5652173913043478,557.6154620916095,1.8471462687686333,0.043361989127306995,5.429648119203477,BTCUSDT_1h
3,30,10.0,60.0,20.0,8.0,2.4,1.0,0.1,3,1.0,0.8,8.2,1,risk_based,C,1.0,100.0,10000.0,22,0.6818181818181818,448.961388212545,1.8041675418614318,0.0332537605691701,5.420262462955171,SOLUSDT_15m
2,22,20.0,58.0,22.0,7.4,2.4,0.8,0.05,3,0.6,1.0,8.6,1,risk_based,C,1.0,100.0,10000.0,36,0.7222222222222222,371.90879261900227,1.647860433727954,0.016903490878719476,5.4202525207720855,ETHUSDT_15m
3,22,12.0,62.0,24.0,6.8,1.8,1.2,0.1,2,0.4,0.8,8.0,1,risk_based,C,1.0,100.0,10000.0,19,0.7368421052631579,342.29002597457657,1.8310057784475358,0.023199320005078638,5.419966780749149,SOLUSDT_1h
2,24,16.0,60.0,20.0,7.2,1.8,0.8,0.0,3,1.0,0.8,8.0,1,risk_based,C,1.0,100.0,10000.0,23,0.6956521739130435,433.9004417443157,1.760711694596007,0.015936000000000113,5.410994091805894,ETHUSDT_1h
2,28,24.0,64.0,18.0,7.8,2.4,1.2,0.1,5,1.0,0.6,7.8,1,risk_based,C,1.0,100.0,10000.0,20,0.55,480.2409522066082,1.8764369707262307,0.017892215999999937,5.404438245659071,SOLUSDT_1h
4,28,16.0,64.0,18.0,7.8,2.2,1.0,0.1,4,1.0,1.2,7.8,1,risk_based,C,1.0,100.0,10000.0,17,0.5882352941176471,625.525619244323,1.8413526607075945,0.04900995010000014,5.383554031535982,ETHUSDT_4h
4,22,12.0,62.0,18.0,8.0,2.4,1.2,0.1,4,1.0,1.2,8.6,1,risk_based,C,1.0,100.0,10000.0,13,0.6153846153846154,464.8486671727587,1.9172970568501624,0.03902633270516738,5.365440705834504,ETHUSDT_1h
3,24,24.0,58.0,22.0,7.6,2.4,1.0,0.05,5,1.0,1.0,8.0,1,risk_based,C,1.0,100.0,10000.0,26,0.6153846153846154,625.0842898643132,1.6981970236102972,0.04446177320155821,5.331169940557157,BTCUSDT_1h
4,18,14.0,58.0,18.0,7.6,1.8,0.8,0.0,5,1.0,1.2,8.2,1,risk_based,C,1.0,100.0,10000.0,19,0.6842105263157895,478.4690650529192,1.793621961060076,0.049009950099999984,5.324998926346756,ETHUSDT_1h
4,30,18.0,60.0,20.0,7.0,1.8,1.2,0.0,4,0.4,0.8,8.0,1,risk_based,C,1.0,100.0,10000.0,22,0.6363636363636364,474.97590606825906,1.7578130181090024,0.023808512000000136,5.313721860831718,BTCUSDT_15m
2,28,16.0,64.0,24.0,7.8,2.0,0.8,0.05,5,0.8,1.0,7.8,1,risk_based,C,1.0,100.0,10000.0,23,0.6956521739130435,507.22257331709807,1.7014148095452237,0.03927682677838446,5.295699972941957,ETHUSDT_4h
4,18,14.0,60.0,22.0,7.8,2.4,1.0,0.1,5,0.4,1.2,7.8,1,risk_based,C,1.0,100.0,10000.0,12,0.5833333333333334,462.6272887933628,1.913062130061795,0.03923031904033447,5.286060591795949,ETHUSDT_1h
2,16,20.0,56.0,20.0,7.2,2.2,1.0,0.0,3,1.0,0.8,8.0,1,risk_based,C,1.0,100.0,10000.0,24,0.625,467.72774444179413,1.7215712782518298,0.01593600000000009,5.280562300945453,SOLUSDT_15m
4,16,12.0,66.0,22.0,7.0,2.4,0.8,0.0,4,1.0,1.0,8.0,1,risk_based,C,1.0,100.0,10000.0,17,0.7647058823529411,314.3211190452221,1.7836539057573084,0.029701000000000137,5.27958475408925,SOLUSDT_1h
