structure_swing_len,retest_window_bars,retest_bps,chop_ci_max,chop_adx_min,trigger_score,rr_target,be_trigger_r,be_offset_pct,cooldown_bars,risk_pct_low_conf,risk_pct_high_conf,high_conf_score_threshold,be_enabled,sizing_mode,profile,profile_risk_cap_pct,max_notional_pct,initial_equity,trades,win_rate,net_pnl,pf,max_dd,score
5,32,30.0,60.0,16.0,7.4,1.8,1.2,0.2,6,2.0,6.5,8.2,1,risk_based,S,5.0,180.0,10000.0,15,0.6,608.727354853203,1.4735905328459038,0.08051181998831618,4.5143729605800615
5,32,24.0,62.0,18.0,7.6,2.0,1.2,0.1,8,2.5,5.0,8.8,1,risk_based,S,5.0,180.0,10000.0,16,0.5625,713.2567063333536,1.3741353857581284,0.11947757961441474,4.266844739006367
3,44,34.0,64.0,20.0,6.6,1.8,1.2,0.2,7,2.5,5.0,7.8,1,risk_based,S,5.0,180.0,10000.0,31,0.5483870967741935,1069.6457174279385,1.1672676563467406,0.20967904908770524,4.217724528019594
5,36,20.0,70.0,16.0,7.2,2.6,1.0,0.2,5,2.0,3.0,7.6,1,risk_based,S,5.0,180.0,10000.0,20,0.6,686.9490853651187,1.267421116824865,0.12537836056095225,4.145656237331992
5,32,26.0,66.0,22.0,6.6,2.6,0.6,0.0,5,2.0,3.5,7.8,1,risk_based,S,5.0,180.0,10000.0,22,0.6363636363636364,452.128714867089,1.1572426728032712,0.1365947077430304,3.751375391789995
6,24,18.0,70.0,20.0,8.0,1.6,0.8,0.0,5,1.5,6.5,8.6,1,risk_based,S,5.0,180.0,10000.0,19,0.5789473684210527,216.2046437240988,1.1758437765385796,0.06477234705393603,3.621996208271029
3,32,14.0,70.0,20.0,6.6,2.0,0.8,0.0,8,1.0,3.0,7.8,1,risk_based,S,5.0,180.0,10000.0,35,0.5714285714285714,139.6189805726226,1.0353876603188659,0.1054891927,3.451069580253211
6,36,18.0,64.0,20.0,7.8,1.8,0.8,0.1,5,2.0,6.5,8.4,1,risk_based,S,5.0,180.0,10000.0,19,0.5789473684210527,172.7963637384055,1.1041482960659394,0.08600342963192445,3.37150371960609
6,20,20.0,62.0,12.0,7.6,1.6,0.8,0.2,3,1.0,3.5,8.6,1,risk_based,S,5.0,180.0,10000.0,20,0.55,65.07725571528317,1.071474752898154,0.05302160652649837,3.273961941932096
6,28,34.0,66.0,22.0,7.0,2.2,0.8,0.2,7,2.0,7.5,8.8,1,risk_based,S,5.0,180.0,10000.0,21,0.5238095238095238,176.7599134677912,1.0856593666951497,0.11106333338744384,3.2206029324100447
5,44,40.0,60.0,14.0,7.8,2.0,1.0,0.05,3,2.0,3.5,7.6,1,risk_based,S,5.0,180.0,10000.0,22,0.5909090909090909,209.32195358213357,1.0619043225945672,0.16816260326492344,3.1550064253401344
5,28,22.0,68.0,22.0,7.4,2.4,0.6,0.2,3,1.0,4.5,8.6,1,risk_based,S,5.0,180.0,10000.0,22,0.6363636363636364,-44.41166139130655,0.9457974192782668,0.04388523454043165,3.110072928089387
6,24,20.0,64.0,14.0,6.6,2.4,0.6,0.1,2,1.0,7.5,8.2,1,risk_based,S,5.0,180.0,10000.0,22,0.6363636363636364,-64.48769496974819,0.9210071370155554,0.04478605694616583,3.03771386276832
6,40,28.0,64.0,22.0,7.8,2.4,0.6,0.15,2,2.0,5.0,8.0,1,risk_based,S,5.0,180.0,10000.0,20,0.65,113.80119832435412,1.0300205485319636,0.17164647983952055,3.03390285586972
6,32,24.0,68.0,18.0,7.8,1.6,0.8,0.15,5,3.0,3.0,8.8,1,risk_based,S,5.0,180.0,10000.0,20,0.55,110.52375714120535,1.0396699706469958,0.1532339786693756,2.9551617624270703
3,28,30.0,66.0,22.0,7.6,1.6,1.0,0.0,8,2.5,6.5,7.6,1,risk_based,S,5.0,180.0,10000.0,35,0.5142857142857142,-50.68507639786549,0.9932146019761594,0.2223841002415269,2.7400203982584443
6,32,14.0,64.0,16.0,7.8,2.2,0.8,0.15,3,2.0,6.0,8.2,1,risk_based,S,5.0,180.0,10000.0,22,0.5,-37.36608103724939,0.9833832062742381,0.1290233841238021,2.7323301791398205
6,40,20.0,68.0,18.0,7.0,2.6,0.6,0.1,6,3.0,5.5,7.6,1,risk_based,S,5.0,180.0,10000.0,21,0.6190476190476191,-52.050099461786886,0.9876399845355915,0.1973998391173373,2.679601780828813
5,44,28.0,68.0,22.0,7.8,2.4,1.2,0.05,7,2.5,6.5,8.0,1,risk_based,S,5.0,180.0,10000.0,20,0.45,285.32760152107767,1.0503784721023441,0.2773032167100538,2.6291748955956042
6,28,36.0,64.0,18.0,6.8,2.2,0.8,0.1,2,2.5,3.0,8.4,1,risk_based,S,5.0,180.0,10000.0,22,0.5,-81.01652560068942,0.9712989136148317,0.15953407848431686,2.5729790661760235
6,40,32.0,62.0,22.0,7.8,2.2,1.2,0.05,3,1.0,3.5,8.8,1,risk_based,S,5.0,180.0,10000.0,12,0.4166666666666667,-48.19509225600268,0.9307905884679556,0.039403990000000014,2.560174114679909
6,32,26.0,70.0,20.0,7.4,2.0,0.8,0.0,4,2.5,4.5,8.8,1,risk_based,S,5.0,180.0,10000.0,20,0.5,-91.84818478313173,0.9641149504525747,0.14409659300577757,2.5540919371046846
5,24,14.0,62.0,20.0,6.8,1.6,1.2,0.0,8,3.0,4.0,7.8,1,risk_based,S,5.0,180.0,10000.0,18,0.5555555555555556,-93.24157221096903,0.9714275901878201,0.17755533240889043,2.5102809442713334
6,36,14.0,60.0,12.0,7.0,2.4,0.6,0.1,6,3.0,4.0,8.2,1,risk_based,S,5.0,180.0,10000.0,22,0.6363636363636364,-276.74184907697236,0.8908741480674295,0.1317200933507089,2.5043916215512145
3,36,22.0,66.0,18.0,8.0,2.0,0.8,0.0,4,2.5,3.5,8.8,1,risk_based,S,5.0,180.0,10000.0,35,0.5428571428571428,-480.572975488918,0.8866413318701529,0.1279411855468748,2.4231718458964773
6,28,22.0,64.0,14.0,6.8,2.6,0.8,0.1,2,3.0,4.0,7.8,1,risk_based,S,5.0,180.0,10000.0,17,0.5294117647058824,-164.36087970797416,0.9511269745267036,0.18153649828067414,2.327401221562234
4,40,22.0,62.0,14.0,7.0,1.6,0.6,0.05,5,3.0,3.5,8.2,1,risk_based,S,5.0,180.0,10000.0,36,0.6388888888888888,-549.7117701307434,0.8583671855867822,0.17706477707074433,2.314161603163921
5,32,24.0,60.0,12.0,8.0,2.4,0.6,0.0,6,1.5,7.0,8.0,1,risk_based,S,5.0,180.0,10000.0,26,0.6153846153846154,-297.1077695285003,0.9459587326570139,0.24685313727122687,2.2973272070487702
3,36,16.0,66.0,22.0,7.6,2.0,0.8,0.1,3,2.0,6.0,7.8,1,risk_based,S,5.0,180.0,10000.0,33,0.5757575757575758,-479.5604667712323,0.928545340692656,0.22482625681250004,2.2266878078129437
5,44,24.0,62.0,20.0,6.8,1.8,1.0,0.0,6,1.0,5.0,8.4,1,risk_based,S,5.0,180.0,10000.0,22,0.5909090909090909,-347.08453716820986,0.7175267479394537,0.08501248367161982,2.1592951440594748
