structure_swing_len,retest_window_bars,retest_bps,chop_ci_max,chop_adx_min,trigger_score,rr_target,be_trigger_r,be_offset_pct,cooldown_bars,risk_pct_low_conf,risk_pct_high_conf,high_conf_score_threshold,be_enabled,sizing_mode,profile,profile_risk_cap_pct,max_notional_pct,initial_equity,trades,win_rate,net_pnl,pf,max_dd,score
4,36,30.0,60.0,20.0,7.0,2.6,1.0,0.05,4,2.0,2.5,7.8,1,risk_based,I,5.0,130.0,10000.0,13,0.5384615384615384,987.1370524207978,1.759081684209642,0.12131227974982879,5.209055889282903
3,21,16.0,60.0,20.0,6.8,2.0,1.2,0.15,3,1.2,2.5,8.8,1,risk_based,I,5.0,130.0,10000.0,21,0.5714285714285714,738.810328679685,1.6806436633060768,0.0634305909550245,5.186948739569622
5,33,20.0,66.0,24.0,7.6,2.4,1.4,0.15,3,1.4,4.0,8.0,1,risk_based,I,5.0,130.0,10000.0,13,0.6153846153846154,1144.9905910224388,1.6507096257956813,0.16054771636213197,5.147843616604328
2,33,28.0,64.0,20.0,6.8,2.0,1.2,0.2,5,1.8,3.5,7.8,1,risk_based,I,5.0,130.0,10000.0,26,0.5384615384615384,1271.792835794573,1.3923647975467033,0.10316622421577057,5.074716065932975
2,18,18.0,60.0,22.0,6.8,2.6,1.0,0.2,5,1.0,3.5,8.6,1,risk_based,I,5.0,130.0,10000.0,19,0.631578947368421,608.6389064673258,1.6347522595514343,0.0521915884045352,5.04893708140922
2,27,14.0,62.0,18.0,7.6,1.8,1.4,0.2,2,1.4,2.0,8.6,1,risk_based,I,5.0,130.0,10000.0,24,0.5416666666666666,820.4275343997906,1.4971860202961476,0.04141474400000008,4.983055342992085
2,33,28.0,62.0,24.0,7.0,2.0,1.2,0.0,2,1.8,4.0,8.0,1,risk_based,I,5.0,130.0,10000.0,21,0.5714285714285714,1169.0487973938598,1.4110229292023044,0.11744725634532815,4.915895743905341
2,27,22.0,60.0,20.0,7.4,2.2,1.2,0.1,4,1.6,4.5,8.2,1,risk_based,I,5.0,130.0,10000.0,19,0.5789473684210527,748.053983575699,1.5470339567556208,0.060761686713419166,4.908257889578262
3,27,22.0,62.0,14.0,7.6,2.2,1.4,0.2,4,0.8,2.0,8.2,1,risk_based,I,5.0,130.0,10000.0,16,0.5625,452.8148625242229,1.6333939402167286,0.04917703448249542,4.735821639510194
2,33,24.0,62.0,14.0,6.8,2.2,1.0,0.1,3,1.8,3.5,8.6,1,risk_based,I,5.0,130.0,10000.0,23,0.6521739130434783,554.1026855649325,1.3631885711684617,0.05092256395486299,4.565973005602485
4,27,26.0,64.0,18.0,7.2,1.8,1.2,0.15,2,2.0,2.0,8.4,1,risk_based,I,5.0,130.0,10000.0,15,0.6,558.5987283819595,1.4903468324738534,0.0689635522964317,4.53240173644037
4,18,18.0,62.0,16.0,7.4,2.0,0.8,0.0,3,1.4,4.0,7.8,1,risk_based,I,5.0,130.0,10000.0,19,0.631578947368421,852.4699319916417,1.4080912979039337,0.15465080392378425,4.532068537080788
3,27,20.0,62.0,16.0,7.0,2.0,1.2,0.0,6,0.8,3.0,8.6,1,risk_based,I,5.0,130.0,10000.0,22,0.5909090909090909,428.5708077084,1.441967386869986,0.04178629174348425,4.513510342581556
2,36,18.0,60.0,18.0,7.0,2.0,1.0,0.05,6,0.8,2.5,7.8,1,risk_based,I,5.0,130.0,10000.0,27,0.5925925925925926,705.68358702771,1.2953706460563925,0.07194031549942304,4.509492821531115
5,21,28.0,60.0,24.0,7.6,2.4,1.2,0.15,6,1.4,2.0,8.0,1,risk_based,I,5.0,130.0,10000.0,14,0.6428571428571429,484.48422695249064,1.4811593917209849,0.09607920319999999,4.402851115080175
5,27,30.0,60.0,24.0,8.0,2.4,1.4,0.05,3,1.8,4.5,7.8,1,risk_based,I,5.0,130.0,10000.0,13,0.6153846153846154,852.8269818967492,1.4433855677627048,0.1735959620943315,4.4018871542160865
5,27,18.0,58.0,22.0,7.4,1.8,1.2,0.2,2,2.0,4.0,7.8,1,risk_based,I,5.0,130.0,10000.0,15,0.5333333333333333,869.948677058579,1.411421020833217,0.13882496076179898,4.376315836439616
2,27,12.0,64.0,16.0,7.4,2.4,1.2,0.1,3,1.0,2.0,8.8,1,risk_based,I,5.0,130.0,10000.0,19,0.631578947368421,344.01642789827383,1.3922458620267524,0.036199940510548936,4.347276751472764
5,21,30.0,66.0,24.0,7.2,1.8,1.2,0.15,4,2.0,4.0,8.2,1,risk_based,I,5.0,130.0,10000.0,16,0.625,467.45045572708295,1.379712032828996,0.0793043430890385,4.24646149211796
2,21,16.0,64.0,22.0,7.0,2.4,1.4,0.2,5,1.6,3.0,8.6,1,risk_based,I,5.0,130.0,10000.0,17,0.5294117647058824,548.4468099843343,1.3800213311356517,0.06756552214307596,4.239910552885234
5,33,30.0,66.0,22.0,7.8,2.2,1.0,0.1,3,1.2,3.5,8.0,1,risk_based,I,5.0,130.0,10000.0,14,0.5714285714285714,702.069585540341,1.3960014286113271,0.130537954011207,4.239601437872231
4,36,30.0,62.0,22.0,7.4,2.8,0.8,0.0,3,2.0,3.0,7.8,1,risk_based,I,5.0,130.0,10000.0,17,0.6470588235294118,544.4113221954085,1.3705111383793405,0.1220050266251869,4.2300067543726465
4,36,24.0,64.0,22.0,7.4,2.4,1.0,0.1,5,1.4,2.0,8.4,1,risk_based,I,5.0,130.0,10000.0,13,0.5384615384615384,417.65418591196976,1.4613860173400481,0.07350378993371494,4.187607158483229
5,33,16.0,64.0,16.0,7.6,2.6,1.4,0.15,5,2.0,4.5,8.6,1,risk_based,I,5.0,130.0,10000.0,13,0.46153846153846156,549.6907813265516,1.4162505933650746,0.1250407082199729,3.9593775357044745
4,33,30.0,64.0,22.0,8.0,2.2,1.0,0.05,6,1.4,2.0,7.8,1,risk_based,I,5.0,130.0,10000.0,12,0.5,417.6255502641452,1.3558032520287027,0.09276087042888329,3.8409494430349005
5,27,30.0,64.0,18.0,6.8,2.0,1.2,0.1,5,0.8,4.5,8.0,1,risk_based,I,5.0,130.0,10000.0,16,0.5625,555.1298502732243,1.258798867600426,0.15955132502523817,3.7578236103983618
5,18,30.0,58.0,16.0,7.2,2.6,1.2,0.0,3,0.8,4.0,8.4,1,risk_based,I,5.0,130.0,10000.0,13,0.5384615384615384,203.72801350493864,1.3310563319555788,0.060284850786172975,3.7526784327498843
2,36,20.0,66.0,14.0,7.2,2.4,1.4,0.1,3,1.6,3.5,8.8,1,risk_based,I,5.0,130.0,10000.0,21,0.5238095238095238,328.17682291502024,1.1945675050788807,0.07747476255637352,3.690601831117947
