timestamp,open,high,low,close,volume
1686096000,27227.0,27387.5,26127.0,26342.0,4484.992
1686182400,26342.0,26824.0,26220.0,26498.5,2266.868
1686268800,26498.0,26776.5,26278.5,26483.5,1673.797
1686355200,26483.5,26528.5,25339.0,25835.5,4655.238
1686441600,25835.5,26197.5,25650.5,25921.5,2133.581
1686528000,25921.0,26089.5,25621.5,25932.5,2267.286
1686614400,25932.0,26484.0,25768.0,25944.0,2965.519
1686700800,25944.5,26102.0,24783.5,25124.5,3037.572
1686787200,25124.5,25766.5,24790.0,25592.5,3282.272
1686873600,25592.5,26515.5,25166.5,26338.5,3293.555
1686960000,26338.5,26886.0,26179.5,26511.0,1774.685
1687046400,26510.5,26703.5,26247.5,26347.5,1608.569
1687132800,26347.0,27080.0,26252.5,26844.5,2515.937
1687219200,26845.0,28398.0,26651.0,28292.5,4792.979
1687305600,28293.0,30824.5,28251.5,30010.0,7532.797
1687392000,30009.0,30506.0,29531.5,29887.5,3819.569
1687478400,29888.0,31466.5,29797.5,30688.0,4756.538
1687564800,30689.0,30796.5,30247.5,30535.5,2171.491
1687651200,30536.0,31046.0,30275.5,30474.0,2311.303
1687737600,30474.0,30666.5,29917.0,30271.5,3110.904
1687824000,30272.0,30997.5,30227.5,30687.5,2827.702
1687910400,30688.0,30704.0,29837.5,30080.0,3020.342
1687996800,30080.0,30844.0,30049.0,30456.5,2455.055
1688083200,30456.0,31307.5,29440.0,30473.0,5595.714
1688169600,30472.0,30665.5,30320.0,30591.5,993.068
1688256000,30592.0,30808.5,30152.0,30616.5,1642.187
1688342400,30617.0,31390.5,30568.5,31158.0,2286.784
1688428800,31158.0,31324.0,30647.5,30767.5,1856.008
1688515200,30767.0,30877.0,30201.5,30497.0,1966.366
1688601600,30497.0,31556.5,29848.5,29893.5,5027.344
1688688000,29892.0,30454.5,29703.5,30347.0,2455.203
1688774400,30347.5,30386.5,30037.0,30285.0,708.597
1688860800,30284.5,30457.5,30062.0,30162.5,919.476
1688947200,30162.5,31054.5,29949.0,30413.5,2458.973
1689033600,30413.0,30819.0,30291.5,30620.5,1887.829
1689120000,30620.0,30978.5,30205.0,30381.0,2465.549
1689206400,30381.0,31851.0,30255.0,31455.0,4066.365
1689292800,31455.0,31647.0,29889.0,30300.0,3808.476
1689379200,30299.5,30388.0,30228.5,30291.5,579.319
1689465600,30294.0,30439.0,30051.0,30228.0,1093.041
1689552000,30228.5,30329.5,29650.0,30138.5,2323.742
1689638400,30138.5,30243.0,29486.5,29852.5,2393.616
1689724800,29852.5,30190.0,29757.0,29912.0,1946.841
1689811200,29911.5,30428.0,29552.0,29805.5,2547.537
1689897600,29805.5,30059.5,29722.5,29894.0,1308.134
1689984000,29894.0,30005.0,29621.5,29793.0,755.261
1690070400,29792.5,30353.5,29726.0,30079.0,1221.905
1690156800,30079.5,30097.5,28859.0,29173.0,2525.05
1690243200,29173.5,29374.0,29046.5,29222.0,1161.018
1690329600,29222.5,29679.5,29098.0,29352.0,2281.528
1690416000,29352.0,29570.0,29079.5,29228.0,1548.139
1690502400,29227.5,29546.0,29127.5,29313.0,1517.377
1690588800,29313.0,29411.0,29257.5,29348.5,502.217
1690675200,29349.0,29450.0,29028.0,29285.0,1062.586
1690761600,29284.5,29544.5,29113.5,29231.5,1613.235
1690848000,29231.0,29744.0,28564.5,29711.5,3235.891
1690934400,29711.0,30044.0,28924.0,29183.5,3750.068
1691020800,29183.0,29434.0,28970.0,29199.0,1995.625
1691107200,29199.0,29330.0,28790.5,29111.0,1736.867
1691193600,29111.0,29153.0,28978.5,29044.0,452.875
1691280000,29043.5,29219.5,28964.0,29098.5,637.042
1691366400,29098.0,29291.0,28709.5,29220.5,2577.93
1691452800,29221.0,30266.5,29149.0,29784.5,3678.536
1691539200,29785.0,30150.0,29391.5,29595.5,2920.902
1691625600,29595.5,29751.0,29340.5,29471.0,2446.319
1691712000,29471.0,29580.0,29256.0,29446.5,1961.56
1691798400,29446.0,29500.5,29391.0,29443.5,401.951
1691884800,29443.5,29491.0,29286.5,29319.0,776.315
1691971200,29319.0,29709.0,29105.5,29442.5,3695.021
1692057600,29443.5,29514.0,29092.0,29214.5,2111.871
1692144000,29214.5,29276.0,28701.5,28707.5,4192.773
1692230400,28707.5,28765.5,24106.0,26614.0,11005.804
1692316800,26614.0,26827.5,25598.0,26068.0,6944.96
1692403200,26068.0,26269.5,25799.5,26110.0,2686.148
1692489600,26110.0,26307.0,25960.5,26196.5,1844.083
1692576000,26196.5,26267.5,25809.0,26133.5,3527.395
1692662400,26134.0,26147.0,25305.5,26054.0,4198.33
1692748800,26054.5,26833.5,25813.0,26438.5,5364.712
1692835200,26437.5,26588.0,25862.0,26186.5,3666.815
1692921600,26186.0,26324.0,25779.0,26060.0,3564.367
1693008000,26060.5,26127.5,25987.0,26020.0,545.775
1693094400,26020.0,26190.0,25967.0,26113.0,979.476
1693180800,26112.5,26254.5,25861.0,26116.0,3019.045
1693267200,26116.0,28184.5,25921.0,27730.0,7944.483
1693353600,27730.0,27782.5,27007.5,27307.5,4627.26
1693440000,27307.0,27598.0,25664.0,25941.5,8419.079
1693526400,25942.0,26166.5,25324.5,25823.5,6583.225
1693612800,25823.0,26000.5,25770.5,25890.5,1637.402
1693699200,25890.0,26156.0,25816.5,25987.0,2493.859
1693785600,25987.5,26121.0,25638.0,25840.0,3474.673
1693872000,25840.0,25920.0,25573.5,25806.0,3866.085
1693958400,25806.0,26072.5,25401.0,25776.0,6010.666
1694044800,25776.0,26449.5,25626.5,26267.0,5907.599
1694131200,26269.5,26458.5,25657.0,25929.0,5431.777
1694217600,25929.0,25966.0,25810.5,25914.0,1237.39
1694304000,25913.5,26056.5,25567.5,25853.5,3540.485
1694390400,25853.5,25925.0,24888.5,25166.0,13049.617
1694476800,25166.5,26612.5,25131.0,25860.0,15870.245
1694563200,25859.5,26442.5,25778.0,26245.5,9704.921
1694649600,26245.5,26887.5,26138.5,26552.5,11104.572
1694736000,26552.5,26905.0,26234.0,26613.0,8301.414
1694822400,26613.0,26794.5,26456.0,26571.5,4081.814
1694908800,26572.0,26633.5,26410.5,26538.5,3453.323
1694995200,26538.5,27413.5,26385.5,26760.5,18763.413
1695081600,26760.5,27487.0,26668.5,27206.5,15377.215
1695168000,27206.5,27387.0,26776.0,27118.5,12230.695
1695254400,27119.0,27160.5,26374.5,26563.0,11951.079
1695340800,26563.0,26746.0,26464.0,26578.5,7018.044
1695427200,26579.0,26633.0,26513.0,26572.5,1827.906
1695513600,26571.5,26739.5,26099.0,26230.0,4779.469
1695600000,26230.0,26438.0,25985.5,26292.5,10731.804
1695686400,26293.0,26389.5,26088.5,26223.5,7960.1
1695772800,26224.5,26856.0,26109.5,26379.5,14023.675
1695859200,26379.5,27329.0,26342.0,27028.0,17971.871
1695945600,27028.0,27254.5,26672.0,26919.0,11720.071
1696032000,26919.0,27100.0,26894.0,26970.5,3090.984
1696118400,26971.0,28529.5,26961.5,28003.0,7984.193
1696204800,28003.5,28599.0,27273.0,27494.5,25499.831
1696291200,27494.5,27666.0,27154.5,27417.5,12124.475
1696377600,27417.0,27841.0,27192.5,27772.5,12977.504
1696464000,27772.5,28131.5,27347.0,27407.0,15885.095
1696550400,27407.5,28314.0,27165.5,27927.5,21174.755
1696636800,27927.5,28027.5,27844.5,27958.5,4518.583
1696723200,27958.5,28099.5,27680.5,27925.5,8267.523
1696809600,27925.5,28000.5,27256.5,27587.5,15148.705
1696896000,27588.5,27736.0,27285.0,27377.5,11777.817
1696982400,27378.5,27468.5,26523.5,26865.5,18569.605
1697068800,26865.5,26935.5,26538.5,26751.0,11230.188
1697155200,26750.5,27118.0,26669.0,26849.5,11151.684
1697241600,26850.0,26974.5,26769.0,26835.5,2553.482
1697328000,26835.0,27281.0,26794.0,27137.5,6299.655
1697414400,27139.0,30660.0,27092.5,28498.0,36560.852
1697500800,28498.0,28625.0,28077.5,28412.0,18972.001
1697587200,28412.5,29004.5,28131.0,28323.5,17985.495
1697673600,28322.5,28929.5,28099.5,28706.5,22667.774
1697760000,28705.5,30296.5,28564.0,29679.5,35372.22
1697846400,29679.5,30392.0,29482.5,29912.0,15821.046
1697932800,29912.0,30287.5,29623.5,29992.5,13072.698
1698019200,29991.5,35990.0,29873.0,33099.0,58091.106
1698105600,33099.0,35299.0,32857.5,33916.5,53176.771
1698192000,33916.5,35152.0,33670.5,34499.5,34118.422
1698278400,34499.5,34834.0,33738.0,34149.0,27132.263
1698364800,34148.5,34246.5,33341.5,33882.0,20469.326
1698451200,33882.0,34547.0,33857.0,34088.0,7886.605
1698537600,34088.5,34768.5,33926.5,34517.5,9908.849
1698624000,34517.0,34887.0,34028.5,34471.0,16355.015
1698710400,34471.5,34738.5,34029.5,34641.0,15520.569
1698796800,34641.0,35717.5,34057.5,35414.0,25581.031
1698883200,35414.0,35989.5,34291.5,34947.5,26957.968
1698969600,34947.5,34953.0,34125.5,34718.0,20993.683
1699056000,34718.0,35277.0,34594.5,35071.5,8203.173
1699142400,35071.0,35411.5,34399.0,35020.5,14297.277
1699228800,35020.5,35286.0,34734.5,35075.0,14728.791
1699315200,35075.0,35926.5,34536.0,35421.0,19773.699
1699401600,35422.0,36116.0,35085.0,35614.0,18145.04
1699488000,35613.5,38084.0,35521.5,36689.0,53577.688
1699574400,36688.0,37553.5,36310.0,37297.5,22645.493
1699660800,37298.0,37389.5,36632.5,37150.0,9110.441
1699747200,37150.0,37230.5,36743.0,37071.5,6303.903
1699833600,37072.0,37453.5,36344.0,36475.5,18613.334
1699920000,36475.0,36761.0,34475.5,35519.5,27262.596
1700006400,35519.5,38008.5,35347.0,37895.0,28749.011
1700092800,37895.0,37967.0,35496.0,36161.5,32022.341
1700179200,36161.0,36934.0,35886.0,36660.5,22955.785
1700265600,36661.0,36900.0,36244.0,36643.0,6261.555
1700352000,36643.0,37590.5,36445.0,37447.0,9008.543
1700438400,37446.0,37799.0,36671.5,37472.5,21840.098
1700524800,37472.0,37693.0,35715.0,35730.0,29172.341
1700611200,35728.0,37894.5,35609.0,37452.5,19937.693
1700697600,37453.0,37690.5,36902.5,37346.5,10765.786
1700784000,37346.0,38499.5,37303.0,37753.5,21613.752
1700870400,37753.5,37963.0,37642.5,37853.5,3374.292
1700956800,37853.0,37899.5,37180.5,37498.0,9542.683
1701043200,37498.5,37610.5,36729.0,37287.5,19693.256
1701129600,37287.5,38472.5,36945.5,37897.0,23171.708
1701216000,37897.0,38546.5,37627.0,37923.0,19455.336
1701302400,37922.0,38208.0,37520.5,37778.5,12574.769
1701388800,37777.5,39071.5,37664.5,38741.0,24463.739
1701475200,38740.5,39922.0,38700.0,39451.0,12684.105
1701561600,39450.5,40348.0,39234.0,39956.5,13645.642
1701648000,39956.5,42362.0,39952.5,41909.0,46665.564
1701734400,41909.0,44449.5,41311.0,44000.5,44084.359
1701820800,44003.5,44231.5,43279.0,43671.0,29315.083
1701907200,43673.5,43970.0,42764.0,43204.0,30506.001
1701993600,43204.0,44657.5,43008.5,44094.5,23230.366
1702080000,44094.5,44289.5,43472.5,43632.0,12060.83
1702166400,43631.5,43987.0,43445.0,43701.0,8664.827
1702252800,43700.0,43731.5,40132.5,41238.5,52391.627
1702339200,41238.5,42105.5,40607.0,41430.0,29399.93
1702425600,41430.0,43474.0,40456.5,42866.0,33345.006
1702512000,42866.0,43397.0,41260.5,42939.5,32198.177
1702598400,42940.0,43007.0,41608.0,41884.0,22216.278
1702684800,41886.5,42720.0,41588.5,42301.0,11924.625
1702771200,42301.0,42379.0,41190.0,41323.0,18670.133
1702857600,41323.5,42850.0,42369.0,42635.0,32274.47
1702944000,42635.0,43462.5,41874.0,42349.0,29004.965
1703030400,42348.5,44420.0,42258.0,43769.5,47250.114
1703116800,43772.5,44348.0,43397.5,43890.0,36616.865
1703203200,43890.5,44483.5,43354.5,43951.5,31882.053
1703289600,43951.0,43972.0,43238.0,43688.5,12632.628
1703376000,43688.0,43960.0,42614.0,42971.0,16871.787
1703462400,42970.5,43798.5,42730.0,43502.5,21534.447
1703548800,43502.5,43521.0,41545.5,42438.0,34761.81
1703635200,42437.0,43614.0,42049.0,43457.0,30558.915
1703721600,43457.0,43864.0,42231.5,42519.5,35734.904
1703808000,42519.5,43161.5,41244.0,42057.0,43530.257
1703894400,42056.5,42619.5,41535.5,42155.0,22024.729
1703980800,42155.0,42894.0,41970.5,42314.0,20884.247
