timestamp,open,high,low,close,volume
1640995200,26.669,28.631,26.669,28.599,2406051.841361
1641081600,28.592,30.625,27.822,29.689,4040317.379209
1641168000,29.689,30.901,28.626,30.104,5769058.374461
1641254400,30.108,30.586,28.68,28.686,5808079.513598
1641340800,28.689,30.39,25.06,26.697,7192259.169316
1641427200,26.716,27.347,25.5,26.706,6652554.950054
1641513600,26.711,26.852,24.236,24.897,7931475.169152
1641600000,24.904,25.546,23.121,23.991,5255688.418355
1641686400,23.987,25.32,23.678,24.639,3735373.427468
1641772800,24.634,25.214,22.4,23.711,6258695.13738
1641859200,23.727,26.036,23.49,25.559,4386996.937524
1641945600,25.56,27.572,25.456,27.319,4149882.964392
1642032000,27.321,27.682,25.714,25.798,4212662.099764
1642118400,25.792,27.876,25.537,27.743,5567006.677412
1642204800,27.742,28.399,26.83,27.6,2794567.906367
1642291200,27.6,28.466,27.267,27.686,3300914.031457
1642377600,27.691,27.754,25.102,25.688,4471440.485276
1642464000,25.694,26.066,24.25,25.136,4151551.314827
1642550400,25.131,25.304,23.686,24.056,3752787.34959
1642636800,24.061,25.602,22.845,22.993,4340969.302946
1642723200,22.99,23.486,19.041,19.672,9377711.979969
1642809600,19.658,20.154,16.0,18.263,13322692.056374
1642896000,18.264,19.192,17.725,18.814,7010817.416753
1642982400,18.818,18.82,15.83,18.012,11535691.467923
1643068800,18.013,19.04,17.371,18.303,6144760.940825
1643155200,18.31,20.066,17.521,18.077,7990576.957673
1643241600,18.073,18.416,17.134,18.116,5972180.247982
1643328000,18.114,18.492,17.35,18.34,4978239.022749
1643414400,18.34,19.067,18.079,18.742,2839503.709368
1643500800,18.741,19.0,17.8,18.151,2921151.036414
1643587200,18.145,19.6,17.124,19.377,4973467.274044
1643673600,19.378,20.005,19.145,19.57,4217195.247456
1643760000,19.568,20.58,18.527,18.763,4948502.039118
1643846400,18.763,18.957,17.975,18.919,4103420.614796
1643932800,18.915,20.541,18.72,20.487,4688638.017762
1644019200,20.493,22.285,20.315,21.331,4556545.156184
