timestamp,open,high,low,close
1673481600,1399.9,1435.95,1380.0,1415.9
1673568000,1415.9,1464.25,1401.4,1451.0
1673654400,1451.0,1641.8,1449.2,1549.95
1673740800,1549.9,1564.95,1516.05,1553.0
1673827200,1553.0,1600.0,1522.65,1576.5
1673913600,1576.5,1602.3,1541.45,1565.3
1674000000,1565.45,1607.85,1503.15,1512.0
1674086400,1511.7,1548.05,1510.0,1548.05
1674172800,1548.05,1668.75,1542.8,1658.85
1674259200,1658.75,1678.2,1621.95,1627.15
1674345600,1627.3,1665.1,1607.3,1627.75
1674432000,1627.8,1648.65,1595.3,1626.45
1674518400,1626.5,1641.65,1539.4,1556.0
1674604800,1556.0,1640.55,1523.6,1611.55
1674691200,1612.1,1631.7,1580.1,1601.3
1674777600,1601.3,1621.8,1556.95,1597.4
1674864000,1597.4,1606.6,1558.05,1572.6
1674950400,1572.6,1660.9,1567.0,1645.35
1675036800,1645.6,1648.0,1534.7,1566.15
1675123200,1566.3,1604.8,1561.6,1585.4
1675209600,1585.4,1647.8,1558.6,1641.5
1675296000,1641.7,1712.95,1627.75,1643.75
1675382400,1643.8,1675.1,1627.9,1663.55
1675468800,1663.55,1694.75,1645.9,1666.6
1675555200,1666.65,1673.8,1610.0,1629.5
1675641600,1629.65,1658.0,1606.35,1614.5
1675728000,1614.5,1678.15,1613.1,1670.15
1675814400,1670.15,1694.25,1631.15,1650.0
1675900800,1650.2,1655.85,1525.7,1545.3
1675987200,1545.45,1554.6,1495.75,1513.2
1676073600,1513.1,1543.45,1508.45,1538.5
1676160000,1538.55,1548.05,1494.5,1515.2
1676246400,1515.65,1525.75,1462.7,1505.45
1676332800,1505.65,1566.65,1489.9,1555.5
1676419200,1555.65,1678.7,1542.5,1674.8
1676505600,1675.05,1741.8,1634.4,1638.3
1676592000,1638.3,1721.7,1631.65,1693.95
1676678400,1693.45,1711.2,1680.6,1691.6
1676764800,1691.6,1724.95,1667.75,1680.95
1676851200,1680.55,1719.1,1652.65,1703.8
1676937600,1703.8,1716.65,1635.45,1659.65
1677024000,1659.5,1666.35,1598.15,1642.95
1677110400,1643.0,1678.7,1629.5,1650.75
1677196800,1650.75,1664.0,1574.95,1607.7
1677283200,1607.75,1608.8,1560.6,1594.4
1677369600,1594.3,1650.0,1588.45,1641.4
1677456000,1641.35,1664.55,1608.95,1633.5
1677542400,1633.45,1647.0,1597.75,1605.35
1677628800,1605.65,1669.6,1596.2,1665.15
1677715200,1665.2,1677.65,1620.45,1648.05
1677801600,1648.0,1649.1,1520.55,1568.9
1677888000,1569.2,1576.75,1549.45,1567.0
1677974400,1567.0,1587.95,1553.8,1564.6
1678060800,1564.6,1581.75,1555.3,1566.3
1678147200,1566.2,1582.55,1536.7,1561.6
1678233600,1561.6,1570.15,1529.45,1533.1
1678320000,1532.7,1545.75,1409.1,1437.3
1678406400,1437.2,1438.25,1371.3,1427.2
1678492800,1427.0,1477.45,1410.15,1472.6
1678579200,1472.6,1596.9,1452.25,1579.7
1678665600,1579.65,1698.8,1566.9,1673.5
1678752000,1673.75,1777.8,1656.55,1700.0
1678838400,1699.8,1717.3,1612.95,1649.7
1678924800,1650.0,1690.95,1633.55,1673.25
1679011200,1673.25,1800.05,1663.0,1790.2
1679097600,1790.05,1839.1,1749.2,1759.05
1679184000,1758.8,1839.65,1758.35,1781.45
1679270400,1781.4,1803.45,1724.1,1733.0
1679356800,1732.9,1834.8,1717.95,1802.2
1679443200,1801.4,1819.45,1711.8,1734.1
1679529600,1734.1,1858.1,1729.7,1813.8
1679616000,1813.9,1818.5,1727.95,1749.7
1679702400,1749.7,1762.65,1713.8,1742.6
1679788800,1742.6,1797.85,1739.5,1774.15
1679875200,1774.15,1779.75,1686.8,1715.3
1679961600,1715.3,1796.1,1702.8,1773.0
1680048000,1773.0,1825.95,1772.4,1793.25
1680134400,1793.25,1829.0,1765.15,1793.25
1680220800,1793.2,1845.7,1780.8,1822.3
1680307200,1822.25,1843.3,1811.0,1821.2
1680393600,1821.2,1824.85,1773.4,1794.8
1680480000,1794.8,1840.05,1763.6,1811.0
1680566400,1811.0,1889.0,1802.6,1870.7
1680652800,1870.55,1937.95,1865.25,1908.9
1680739200,1908.6,1909.95,1855.95,1873.3
1680825600,1873.2,1882.95,1844.2,1864.35
1680912000,1864.35,1879.9,1847.05,1849.2
1680998400,1849.2,1873.4,1823.15,1859.2
1681084800,1859.2,1917.15,1846.95,1910.7
1681171200,1910.6,1936.7,1882.9,1890.2
1681257600,1890.2,1930.75,1853.45,1918.0
1681344000,1918.0,2019.8,1900.0,2007.7
1681430400,2007.7,2123.1,2004.65,2099.75
1681516800,2099.75,2111.15,2073.25,2090.95
1681603200,2090.9,2138.35,2073.1,2118.9
1681689600,2118.4,2119.75,2060.4,2075.15
1681776000,2075.4,2123.9,2055.05,2104.2
1681862400,2104.55,2104.8,1921.85,1934.5
1681948800,1933.9,1979.9,1917.4,1942.7
1682035200,1942.8,1956.05,1824.45,1848.7
1682121600,1848.65,1887.35,1843.0,1873.65
1682208000,1873.85,1882.3,1838.2,1862.15
1682294400,1862.15,1889.2,1807.6,1842.0
1682380800,1842.15,1877.05,1803.05,1866.45
1682467200,1866.45,1963.6,1786.95,1865.7
1682553600,1865.85,1938.9,1861.25,1908.65
1682640000,1908.55,1923.1,1875.85,1890.6
1682726400,1890.6,1916.1,1884.6,1908.15
1682812800,1908.2,1939.1,1866.1,1868.75
