timestamp,open,high,low,close,volume
1640995200,0.82976,0.85576,0.82975,0.85089,24720247.346207
1641081600,0.851,0.86705,0.83687,0.85843,24510871.165284
1641168000,0.85846,0.85868,0.82135,0.83275,34798261.258201
1641254400,0.83275,0.8457,0.815,0.82291,34139574.691038
1641340800,0.82287,0.83727,0.70905,0.77193,53451791.578355
1641427200,0.77193,0.79068,0.738,0.77895,63581264.576054
1641513600,0.77891,0.78082,0.72876,0.76346,72409001.941814
1641600000,0.76344,0.77671,0.7222,0.74531,49635508.297022
1641686400,0.74518,0.76659,0.73837,0.75314,33811244.473753
1641772800,0.75294,0.75881,0.69662,0.74005,65314192.81083
1641859200,0.74004,0.77701,0.73045,0.77031,48698793.771814
1641945600,0.7703,0.80728,0.75719,0.79869,47721953.18637
1642032000,0.79848,0.80239,0.76055,0.76793,38854569.477203
1642118400,0.76793,0.79046,0.75152,0.77318,34734799.300113
1642204800,0.7733,0.78989,0.76812,0.7792,20356977.530731
1642291200,0.77912,0.78443,0.768,0.77845,20373795.525949
1642377600,0.77849,0.78038,0.75002,0.76188,27790281.566072
1642464000,0.76173,0.76882,0.73533,0.75071,26985218.703743
1642550400,0.7507,0.75328,0.72352,0.73785,30575247.328521
1642636800,0.73785,0.76198,0.71625,0.71974,29155840.184013
1642723200,0.71975,0.72865,0.61151,0.63666,97620171.347814
1642809600,0.63662,0.65353,0.54884,0.59679,128993633.808224
1642896000,0.59679,0.63534,0.5901,0.62865,59438597.529123
1642982400,0.62872,0.62882,0.55286,0.612,96168080.058575
1643068800,0.61196,0.6243,0.58741,0.61723,44945675.877294
1643155200,0.61765,0.65865,0.60468,0.61908,69163709.263383
1643241600,0.61908,0.62438,0.58945,0.60896,52836917.130306
1643328000,0.60871,0.61385,0.59167,0.61145,38932549.165706
1643414400,0.61145,0.62597,0.60834,0.61757,24409181.318561
1643500800,0.61757,0.62326,0.59734,0.60137,26402957.227125
1643587200,0.60143,0.62432,0.58045,0.61743,35590253.821831
1643673600,0.61742,0.63059,0.61115,0.62852,23353439.387806
1643760000,0.62838,0.63129,0.59542,0.60088,24831783.691987
1643846400,0.60082,0.61129,0.58844,0.60998,26185113.05442
1643932800,0.60984,0.65893,0.60449,0.65591,31038579.912007
1644019200,0.65591,0.68726,0.65045,0.66566,37311985.568359
1644105600,0.66569,0.6876,0.65901,0.6826,19440930.642386
1644192000,0.68255,0.83886,0.67139,0.83145,79238554.762285
1644278400,0.83156,0.91441,0.803,0.87598,155551586.387014
1644364800,0.87597,0.9172,0.84415,0.87024,89466942.130915
1644451200,0.87033,0.89754,0.8206,0.82515,90786334.06567
1644537600,0.82521,0.83415,0.75009,0.75912,71715185.698721
1644624000,0.75914,0.85254,0.74667,0.82246,76355694.602319
1644710400,0.82263,0.85079,0.792,0.80548,56130931.472903
1644796800,0.80549,0.81248,0.78,0.80134,55035154.542567
1644883200,0.8013,0.86,0.79628,0.85155,42984120.894154
1644969600,0.85155,0.85298,0.80881,0.83689,52687503.167759
1645056000,0.83689,0.84484,0.75349,0.76816,72888233.809326
1645142400,0.76827,0.80506,0.75608,0.78404,64436021.527491
1645228800,0.78396,0.855,0.77013,0.82135,69832267.054641
1645315200,0.82142,0.8232,0.76394,0.77667,76933102.667904
1645401600,0.77655,0.80178,0.69519,0.70157,92141827.489933
1645488000,0.70175,0.72693,0.66845,0.72101,90830551.945414
1645574400,0.72103,0.74417,0.6929,0.69647,72392089.906952
1645660800,0.6965,0.72345,0.62164,0.69636,146077062.929498
1645747200,0.69628,0.78082,0.68297,0.76967,77059572.637297
1645833600,0.76967,0.79548,0.74043,0.75067,70961189.110317
1645920000,0.75067,0.76761,0.7034,0.72111,65836772.878026
1646006400,0.72111,0.79396,0.70769,0.78122,63641656.029119
1646092800,0.78119,0.80383,0.75721,0.78379,58735831.630518
1646179200,0.7838,0.78469,0.75638,0.76879,47961892.790174
1646265600,0.76899,0.78966,0.73391,0.75194,46368545.813116
1646352000,0.75195,0.75395,0.69334,0.71294,48404286.89446
1646438400,0.71291,0.76918,0.70505,0.75389,39242486.909691
1646524800,0.75397,0.759,0.72107,0.72528,35143018.757596
1646611200,0.7254,0.75417,0.70346,0.71983,61368440.125755
1646697600,0.71983,0.73119,0.71382,0.72085,32272570.172521
1646784000,0.72091,0.77549,0.72022,0.76587,37567983.097398
1646870400,0.76583,0.77913,0.72158,0.73618,50336917.685573
1646956800,0.73616,0.81445,0.72524,0.80267,70119173.411438
1647043200,0.80259,0.84914,0.7784,0.78551,73535867.037528
1647129600,0.78546,0.80476,0.75043,0.76024,40880899.81728
1647216000,0.76015,0.778,0.74411,0.77474,36238392.80486
1647302400,0.77478,0.77653,0.74124,0.76589,29836546.075691
1647388800,0.76579,0.7944,0.7578,0.792,43078266.422154
1647475200,0.79199,0.80199,0.78311,0.79353,30532340.187314
1647561600,0.79355,0.80069,0.77616,0.79668,28647792.458568
1647648000,0.79671,0.8266,0.79137,0.81934,27010306.577729
1647734400,0.81932,0.82184,0.79563,0.80556,17210119.384081
1647820800,0.80557,0.855,0.78779,0.83736,36490908.731757
1647907200,0.8373,0.86526,0.82718,0.83663,32035934.695199
1647993600,0.8367,0.84617,0.81691,0.83762,25712437.733069
1648080000,0.8376,0.84982,0.82737,0.84259,25789619.964809
1648166400,0.84279,0.84588,0.81894,0.82397,21615879.533191
1648252800,0.82416,0.83493,0.82053,0.83259,11884157.139799
1648339200,0.83255,0.85809,0.828,0.85767,19517127.8781
1648425600,0.85768,0.9206,0.85216,0.86431,44937403.25327
1648512000,0.86389,0.88525,0.84169,0.85779,35662004.348569
1648598400,0.85753,0.87156,0.84565,0.86141,23364468.172026
1648684800,0.8613,0.87357,0.77643,0.81487,51230122.154123
1648771200,0.81487,0.8339,0.807,0.82729,30039290.49945
1648857600,0.82745,0.84989,0.81857,0.82414,23318324.271377
1648944000,0.82405,0.85211,0.81445,0.84281,15704315.644635
1649030400,0.84288,0.84312,0.80401,0.82606,31896102.18146
1649116800,0.82606,0.83632,0.81461,0.81651,20223452.566558
1649203200,0.81665,0.81839,0.75625,0.75939,50734649.951523
1649289600,0.75911,0.79105,0.75229,0.78729,26117281.06225
1649376000,0.78691,0.79375,0.7463,0.75521,29162700.927724
1649462400,0.75521,0.76662,0.75333,0.76246,15492152.562683
1649548800,0.76262,0.77311,0.75235,0.754,12238338.44576
1649635200,0.75395,0.75541,0.6807,0.69476,48710620.965619
1649721600,0.6948,0.72656,0.69232,0.71514,37440925.005328
1649808000,0.71517,0.72506,0.70174,0.72318,33310742.944758
1649894400,0.7229,0.74108,0.70823,0.72614,31122391.882883
1649980800,0.72615,0.7978,0.72592,0.78574,53014373.802159
1650067200,0.78567,0.79998,0.76609,0.78048,22994854.788654
1650153600,0.78074,0.786,0.74809,0.75201,23337047.526609
1650240000,0.752,0.77005,0.72719,0.76982,36613667.130192
1650326400,0.76985,0.78248,0.75867,0.77487,23767958.4228
1650412800,0.77485,0.77507,0.74219,0.75167,26131021.893301
1650499200,0.75173,0.76898,0.71798,0.73269,31581636.082038
1650585600,0.73267,0.73886,0.71429,0.71778,29372864.556019
1650672000,0.71778,0.72679,0.70224,0.70558,17919421.531059
1650758400,0.70563,0.71186,0.69438,0.69824,23193594.304711
1650844800,0.69806,0.69979,0.64526,0.6932,59341878.885714
1650931200,0.6932,0.70673,0.62732,0.64216,52561660.206195
1651017600,0.64208,0.66282,0.63597,0.65211,44539001.080905
1651104000,0.6521,0.65724,0.63284,0.64277,45292439.088208
1651190400,0.64271,0.64639,0.59928,0.61153,61262631.400505
1651276800,0.61166,0.62894,0.56439,0.58452,38066783.445806
1651363200,0.58452,0.61249,0.57581,0.60696,33367205.414928
1651449600,0.60691,0.63106,0.59844,0.61431,32337158.369767
1651536000,0.61443,0.62799,0.59614,0.60479,26548248.686321
1651622400,0.60478,0.65087,0.60408,0.64594,53683531.562945
1651708800,0.64595,0.65743,0.58,0.59802,66654367.562885
1651795200,0.59806,0.61719,0.58733,0.60205,61246991.976348
1651881600,0.6022,0.60445,0.56923,0.58083,40690483.958436
1651968000,0.58082,0.58331,0.5564,0.56622,51632217.452648
1652054400,0.56625,0.57879,0.471,0.48717,127297284.371475
1652140800,0.48717,0.53705,0.47206,0.51313,166983828.288537
1652227200,0.5131,0.52293,0.365,0.41696,323546766.135656
1652313600,0.41697,0.4295,0.33617,0.38568,255895133.177261
1652400000,0.38569,0.46572,0.38129,0.42272,107322587.779893
1652486400,0.42272,0.4408,0.39584,0.42629,69567654.14818
1652572800,0.42619,0.44992,0.41466,0.44796,41372591.398138
1652659200,0.44805,0.44812,0.40886,0.42306,71202788.56131
1652745600,0.42314,0.44012,0.41713,0.43776,63763430.385684
1652832000,0.43771,0.44261,0.4037,0.40551,64452426.430577
1652918400,0.40551,0.42426,0.39075,0.42038,35905745.64376
1653004800,0.42042,0.44046,0.40156,0.41029,40512350.104302
1653091200,0.41021,0.41838,0.40293,0.41442,21034686.442383
