timestamp,open,high,low,close
1673517600,1399.9,1402.0,1397.0,1399.7
1673521200,1399.75,1399.9,1395.5,1398.1
1673524800,1398.1,1400.45,1392.75,1399.85
1673528400,1399.9,1407.65,1380.0,1404.75
1673532000,1404.8,1407.7,1389.1,1379.55
1673535600,1382.95,1388.2,1380.8,1385.3
1673539200,1385.25,1388.45,1383.2,1386.7
1673542800,1386.8,1430.6,1384.8,1427.8
1673546400,1428.65,1432.4,1412.7,1421.15
1673550000,1420.95,1433.1,1418.1,1425.9
1673553600,1426.45,1434.9,1422.85,1433.8
1673557200,1434.0,1435.95,1422.95,1425.6
1673560800,1425.7,1427.0,1417.2,1422.5
1673564400,1422.4,1422.4,1414.25,1415.9
1673568000,1415.9,1418.65,1403.0,1406.3
1673571600,1406.25,1409.4,1401.4,1407.6
1673575200,1407.7,1410.0,1405.35,1409.6
1673578800,1409.3,1415.45,1408.6,1414.1
1673582400,1413.85,1414.95,1410.35,1410.6
1673586000,1410.45,1413.1,1406.0,1406.9
1673589600,1406.7,1412.55,1405.8,1411.35
1673593200,1411.35,1412.1,1406.0,1408.4
1673596800,1408.35,1410.6,1406.85,1409.0
1673600400,1409.0,1412.7,1408.9,1411.3
1673604000,1410.1,1417.6,1405.1,1416.65
1673607600,1414.7,1416.6,1407.55,1409.75
1673611200,1409.0,1410.65,1402.75,1406.95
1673614800,1406.45,1407.95,1404.2,1404.85
1673618400,1404.45,1414.65,1403.0,1409.25
1673622000,1410.25,1424.4,1409.3,1421.8
1673625600,1422.0,1422.0,1406.9,1411.5
1673629200,1410.55,1424.65,1410.2,1416.95
1673632800,1416.9,1423.8,1415.55,1416.1
1673636400,1416.1,1420.7,1414.65,1419.95
1673640000,1420.0,1429.8,1417.15,1426.7
1673643600,1426.55,1461.05,1420.95,1455.3
1673647200,1455.95,1464.25,1449.2,1453.5
1673650800,1453.95,1457.1,1443.25,1451.0
1673654400,1451.0,1641.8,1449.2,1542.9
1673658000,1544.25,1563.2,1538.75,1553.55
1673661600,1554.8,1562.45,1551.95,1559.95
1673665200,1560.0,1562.05,1549.55,1558.5
1673668800,1558.3,1559.4,1552.65,1554.75
1673672400,1554.8,1555.85,1543.85,1548.8
1673676000,1548.8,1557.7,1548.8,1557.7
1673679600,1557.5,1558.75,1551.5,1554.95
1673683200,1555.2,1565.05,1553.7,1563.0
1673686800,1563.0,1563.7,1508.75,1523.9
1673690400,1523.8,1524.7,1507.15,1522.9
1673694000,1523.2,1534.7,1522.15,1529.95
1673697600,1529.95,1545.4,1520.75,1538.25
1673701200,1538.45,1539.9,1529.95,1534.45
1673704800,1534.15,1545.0,1510.65,1522.75
1673708400,1522.95,1528.0,1516.9,1524.95
1673712000,1524.9,1533.45,1523.7,1529.9
1673715600,1530.0,1537.9,1528.0,1530.0
1673719200,1529.8,1536.3,1525.8,1533.6
1673722800,1533.2,1538.25,1527.7,1530.1
1673726400,1529.9,1537.35,1527.4,1535.85
1673730000,1535.85,1540.95,1532.0,1539.3
1673733600,1539.3,1557.4,1538.0,1551.75
1673737200,1551.45,1554.5,1545.5,1549.95
1673740800,1549.9,1552.55,1516.05,1527.95
1673744400,1528.1,1530.55,1520.0,1529.0
1673748000,1529.0,1531.7,1520.8,1522.85
1673751600,1522.65,1527.4,1517.05,1526.15
1673755200,1525.95,1529.55,1524.95,1527.0
1673758800,1527.0,1530.3,1524.6,1528.5
1673762400,1528.5,1529.4,1524.1,1525.7
1673766000,1525.7,1529.6,1522.05,1529.5
1673769600,1529.45,1531.45,1520.2,1523.7
1673773200,1523.7,1533.7,1520.8,1533.05
1673776800,1533.7,1534.0,1527.5,1532.0
1673780400,1532.0,1535.2,1528.75,1533.8
1673784000,1533.75,1537.75,1529.1,1532.55
1673787600,1532.4,1537.8,1530.0,1531.9
1673791200,1531.7,1542.35,1530.7,1539.65
1673794800,1539.7,1559.75,1537.7,1556.3
1673798400,1556.2,1561.95,1543.6,1545.45
1673802000,1545.45,1564.95,1545.45,1551.85
1673805600,1551.7,1552.0,1533.6,1547.85
1673809200,1548.0,1557.3,1542.0,1550.15
1673812800,1550.15,1554.8,1546.0,1554.1
1673816400,1554.5,1554.8,1548.65,1552.15
1673820000,1552.15,1561.35,1542.2,1558.1
1673823600,1558.05,1561.65,1548.1,1553.0
1673827200,1553.0,1560.75,1542.35,1557.7
1673830800,1557.35,1577.0,1554.25,1567.7
1673834400,1568.5,1584.25,1563.5,1572.2
1673838000,1573.05,1574.5,1564.7,1568.95
1673841600,1569.25,1573.85,1566.9,1572.55
1673845200,1572.55,1576.75,1570.5,1575.45
1673848800,1575.45,1577.55,1568.8,1570.8
1673852400,1570.7,1571.05,1563.0,1566.2
1673856000,1566.2,1566.7,1526.1,1538.05
1673859600,1538.25,1545.9,1537.0,1544.45
1673863200,1544.15,1552.85,1544.15,1546.95
1673866800,1546.95,1548.0,1540.0,1542.45
1673870400,1542.55,1546.0,1539.25,1539.25
1673874000,1539.0,1546.35,1538.9,1544.45
1673877600,1544.7,1549.2,1534.3,1542.1
1673881200,1542.1,1552.5,1522.65,1549.7
1673884800,1549.6,1559.8,1545.55,1551.35
1673888400,1551.45,1561.5,1548.2,1561.05
1673892000,1561.1,1574.45,1557.0,1572.4
1673895600,1572.8,1600.0,1571.4,1591.5
1673899200,1591.5,1597.6,1584.45,1586.3
1673902800,1587.05,1587.75,1575.0,1579.4
1673906400,1579.55,1585.85,1577.75,1579.1
1673910000,1578.95,1582.6,1572.95,1576.5
1673913600,1576.5,1582.15,1561.35,1566.1
1673917200,1566.2,1569.45,1541.45,1555.8
1673920800,1555.65,1563.6,1552.5,1562.6
1673924400,1562.8,1566.1,1558.0,1563.4
1673928000,1563.4,1575.35,1561.5,1567.55
1673931600,1567.55,1571.3,1566.7,1569.95
1673935200,1569.95,1570.75,1558.35,1559.45
1673938800,1559.55,1568.3,1558.2,1563.6
1673942400,1563.5,1569.6,1562.4,1569.0
1673946000,1568.9,1572.05,1562.45,1564.7
1673949600,1564.6,1565.15,1558.2,1561.7
1673953200,1561.8,1569.8,1560.7,1569.05
1673956800,1569.05,1576.3,1565.2,1570.0
1673960400,1569.8,1573.7,1564.6,1570.0
1673964000,1570.35,1602.3,1567.0,1580.5
1673967600,1580.7,1587.4,1562.1,1571.2
1673971200,1571.15,1578.3,1564.7,1574.2
1673974800,1574.2,1581.55,1568.05,1579.6
1673978400,1579.15,1598.85,1575.85,1593.95
1673982000,1596.3,1597.05,1585.7,1588.65
1673985600,1588.8,1592.75,1577.65,1586.3
1673989200,1587.1,1587.2,1575.75,1580.65
1673992800,1580.65,1581.75,1572.05,1574.4
1673996400,1574.4,1578.5,1564.0,1565.3
1674000000,1565.45,1574.8,1563.05,1570.95
1674003600,1570.95,1579.9,1570.0,1579.8
1674007200,1581.2,1587.7,1570.5,1584.0
1674010800,1584.0,1592.4,1581.95,1582.05
1674014400,1581.7,1585.95,1578.7,1585.25
1674018000,1585.25,1588.25,1583.1,1587.15
1674021600,1587.15,1587.6,1580.0,1581.9
1674025200,1581.95,1584.55,1579.3,1582.85
1674028800,1582.85,1583.5,1571.65,1576.75
1674032400,1576.65,1582.5,1572.65,1578.55
1674036000,1578.55,1579.95,1572.3,1573.7
1674039600,1573.65,1578.7,1573.1,1576.05
1674043200,1576.05,1583.85,1576.05,1579.8
1674046800,1579.7,1597.9,1576.8,1594.0
1674050400,1593.9,1607.85,1587.2,1593.15
1674054000,1593.5,1602.5,1533.7,1550.05
1674057600,1549.8,1549.8,1503.15,1539.6
1674061200,1540.9,1565.8,1536.9,1542.05
1674064800,1542.1,1555.3,1536.2,1542.25
1674068400,1542.4,1548.95,1538.35,1542.1
1674072000,1542.1,1545.0,1517.1,1521.65
1674075600,1521.6,1533.0,1520.25,1529.1
1674079200,1529.2,1532.2,1519.35,1532.0
1674082800,1531.45,1534.0,1509.0,1512.0
1674086400,1511.7,1523.65,1510.0,1516.55
1674090000,1516.95,1524.45,1516.0,1518.2
1674093600,1518.2,1526.0,1513.7,1524.85
1674097200,1524.85,1527.95,1523.5,1524.95
1674100800,1524.95,1532.55,1524.45,1528.0
1674104400,1528.0,1531.7,1526.35,1528.3
1674108000,1528.35,1531.5,1525.0,1530.5
1674111600,1530.5,1532.4,1527.05,1527.9
1674115200,1528.15,1531.7,1526.2,1527.05
1674118800,1527.0,1528.9,1520.3,1527.85
1674122400,1527.85,1529.35,1522.2,1525.9
1674126000,1525.85,1526.0,1516.7,1520.05
1674129600,1520.05,1523.95,1515.2,1520.6
1674133200,1520.3,1527.5,1514.6,1525.85
1674136800,1525.6,1539.1,1520.5,1533.0
1674140400,1533.15,1546.3,1531.55,1533.1
1674144000,1533.2,1540.0,1530.85,1535.1
1674147600,1535.1,1541.6,1523.25,1529.0
1674151200,1529.0,1543.35,1527.55,1538.7
1674154800,1538.7,1548.05,1536.85,1548.05
1674158400,1548.05,1548.05,1548.05,1548.05
1674162000,1548.05,1548.05,1544.45,1544.6
1674165600,1544.6,1548.05,1543.8,1548.05
1674169200,1548.05,1548.05,1546.1,1548.05
1674172800,1548.05,1548.05,1546.0,1548.0
1674176400,1548.05,1548.05,1545.5,1548.05
1674180000,1548.05,1558.65,1548.05,1553.4
1674183600,1553.3,1556.15,1551.1,1554.2
1674187200,1554.2,1557.0,1546.1,1547.0
1674190800,1547.0,1551.5,1545.05,1547.45
1674194400,1547.3,1550.0,1543.85,1545.65
1674198000,1545.7,1553.6,1542.8,1550.4
1674201600,1550.5,1552.2,1545.5,1551.5
1674205200,1551.75,1556.0,1547.8,1552.05
1674208800,1552.05,1553.15,1548.15,1552.25
1674212400,1552.0,1553.9,1548.5,1549.15
1674216000,1549.0,1559.8,1549.0,1557.7
1674219600,1557.6,1561.95,1551.9,1553.4
1674223200,1553.6,1565.05,1551.2,1560.05
1674226800,1560.05,1568.85,1558.6,1562.9
