structure_swing_len,retest_window_bars,retest_bps,chop_ci_max,chop_adx_min,trigger_score,rr_target,be_trigger_r,be_offset_pct,cooldown_bars,risk_pct_low_conf,risk_pct_high_conf,high_conf_score_threshold,be_enabled,sizing_mode,profile,profile_risk_cap_pct,max_notional_pct,initial_equity,trades,win_rate,net_pnl,pf,max_dd,score
5,44,24.0,62.0,20.0,6.8,1.8,1.0,0.0,6,1.0,5.0,8.4,1,risk_based,S,5.0,180.0,10000.0,18,0.8888888888888888,1713.851612183622,9.460038957970703,0.019899999999999855,22.26756286145836
4,40,24.0,60.0,14.0,6.6,2.0,1.2,0.1,2,1.5,7.5,8.6,1,risk_based,S,5.0,180.0,10000.0,20,0.8,2231.0680327846185,4.573642153211537,0.029775000000000103,12.889027339207694
5,36,20.0,70.0,16.0,7.2,2.6,1.0,0.2,5,2.0,3.0,7.6,1,risk_based,S,5.0,180.0,10000.0,15,0.8,3059.253934381286,4.246856438276,0.08609352479679863,12.794686236542889
6,32,16.0,68.0,12.0,7.8,2.6,1.0,0.2,4,1.0,3.5,7.8,1,risk_based,S,5.0,180.0,10000.0,14,0.7857142857142857,2763.736018064741,3.4990299758125265,0.10136787500000008,10.916263773261223
5,24,14.0,62.0,20.0,6.8,1.6,1.2,0.0,8,3.0,4.0,7.8,1,risk_based,S,5.0,180.0,10000.0,19,0.7368421052631579,3869.2364907299507,2.7695795989323333,0.07840000000000003,10.658458846489353
4,44,16.0,66.0,16.0,8.0,2.6,1.0,0.05,4,2.0,4.5,8.6,1,risk_based,S,5.0,180.0,10000.0,21,0.6666666666666666,3033.958520050044,3.141414455587655,0.06870512861648748,10.53067204537589
6,28,26.0,70.0,16.0,7.0,1.8,1.2,0.15,7,1.5,7.5,8.4,1,risk_based,S,5.0,180.0,10000.0,15,0.8,1255.005931651258,3.753742679031358,0.04432837499999994,10.129506164713975
4,40,32.0,68.0,18.0,7.2,2.2,1.2,0.05,2,1.0,8.0,8.2,1,risk_based,S,5.0,180.0,10000.0,17,0.6470588235294118,1453.47438679291,3.4303783551252893,0.039295803081042385,9.506931923094479
4,28,38.0,62.0,20.0,6.6,2.4,1.0,0.15,2,1.0,5.5,8.8,1,risk_based,S,5.0,180.0,10000.0,17,0.6470588235294118,1394.6576423531878,3.319979957316874,0.039017751990981384,9.228152536308109
5,28,24.0,68.0,12.0,7.0,1.8,0.8,0.15,7,1.5,4.5,7.6,1,risk_based,S,5.0,180.0,10000.0,20,0.85,2418.9881261307382,2.6642680301840147,0.08797499999999997,9.158599186498767
5,44,40.0,60.0,14.0,7.8,2.0,1.0,0.05,3,2.0,3.5,7.6,1,risk_based,S,5.0,180.0,10000.0,17,0.7647058823529411,2520.5815996515284,2.7728360057979393,0.13281999937499991,9.154852436651819
6,32,36.0,62.0,12.0,7.2,1.6,1.0,0.2,8,1.0,7.5,8.8,1,risk_based,S,5.0,180.0,10000.0,16,0.8125,750.7884894298095,3.448832711998698,0.02970099999999995,9.098100913427206
6,44,22.0,60.0,12.0,7.6,1.8,1.0,0.05,7,2.5,7.0,8.6,1,risk_based,S,5.0,180.0,10000.0,15,0.8,1580.7037579121752,3.0674899898596606,0.07314062500000006,8.996261862631497
4,32,36.0,62.0,16.0,7.6,2.2,1.0,0.15,7,3.0,5.5,8.0,1,risk_based,S,5.0,180.0,10000.0,23,0.6956521739130435,3466.643687642001,2.231863234762331,0.18492682765934312,8.879067935058199
3,40,40.0,68.0,16.0,6.8,1.8,1.0,0.0,2,3.0,4.0,8.0,1,risk_based,S,5.0,180.0,10000.0,20,0.75,2644.9191094496455,2.44658482402981,0.08939956863888059,8.794890051592622
5,32,24.0,62.0,18.0,7.6,2.0,1.2,0.1,8,2.5,5.0,8.8,1,risk_based,S,5.0,180.0,10000.0,15,0.6666666666666666,2046.4650035579507,2.5935943774666206,0.0958032211037175,8.24624409518004
4,44,14.0,68.0,14.0,7.2,1.8,1.2,0.0,6,1.5,6.5,8.6,1,risk_based,S,5.0,180.0,10000.0,17,0.6470588235294118,1507.5456281538445,2.663494701846737,0.044328375,8.012138142141437
6,20,18.0,66.0,12.0,7.8,2.0,1.2,0.1,5,3.0,8.0,8.6,1,risk_based,S,5.0,180.0,10000.0,12,0.6666666666666666,1876.4313469825902,2.541461259441017,0.11311366294199998,7.860012877038625
5,32,26.0,66.0,22.0,6.6,2.6,0.6,0.0,5,2.0,3.5,7.8,1,risk_based,S,5.0,180.0,10000.0,21,0.8095238095238095,1936.7861379845453,2.336575338723876,0.13281999937500003,7.845762531593011
3,40,30.0,62.0,16.0,6.6,1.6,1.0,0.05,7,2.5,3.5,8.8,1,risk_based,S,5.0,180.0,10000.0,22,0.6818181818181818,2173.208342450349,2.187886351498823,0.06045652535953003,7.830338742096678
6,32,26.0,70.0,20.0,7.4,2.0,0.8,0.0,4,2.5,4.5,8.8,1,risk_based,S,5.0,180.0,10000.0,18,0.8333333333333334,1224.7266786663822,2.5947448639311594,0.073140625,7.804794531528701
6,32,30.0,62.0,22.0,8.0,2.6,1.2,0.15,8,1.0,3.5,8.0,1,risk_based,S,5.0,180.0,10000.0,11,0.6363636363636364,2105.4864220559903,2.4520669334456793,0.13047861337331268,7.792729903372865
5,28,22.0,68.0,22.0,7.4,2.4,0.6,0.2,3,1.0,4.5,8.6,1,risk_based,S,5.0,180.0,10000.0,23,0.782608695652174,860.0722820780175,2.7115002841332556,0.04390701522326381,7.785264848152998
5,24,34.0,66.0,18.0,8.0,1.8,1.0,0.05,3,3.0,7.0,8.0,1,risk_based,S,5.0,180.0,10000.0,19,0.7894736842105263,2395.3314985979305,2.1834967186960164,0.18503508204415894,7.771430216173276
4,24,30.0,66.0,14.0,7.8,1.8,1.0,0.15,3,1.0,6.5,8.8,1,risk_based,S,5.0,180.0,10000.0,22,0.6818181818181818,1249.968962409679,2.5566943787405783,0.05169945314482209,7.6709866331836425
6,40,28.0,60.0,14.0,7.4,2.4,0.8,0.1,5,2.5,3.5,7.6,1,risk_based,S,5.0,180.0,10000.0,15,0.8,1581.625613240696,2.439375363108608,0.10136787499999983,7.656272714457913
5,44,28.0,68.0,22.0,7.8,2.4,1.2,0.05,7,2.5,6.5,8.0,1,risk_based,S,5.0,180.0,10000.0,13,0.6153846153846154,2850.988857156877,2.0847882766425263,0.18503508204415897,7.648537087386376
6,24,18.0,70.0,20.0,8.0,1.6,0.8,0.0,5,1.5,6.5,8.6,1,risk_based,S,5.0,180.0,10000.0,18,0.8333333333333334,759.9059355963909,2.6348507556682157,0.04432837500000005,7.506622321932823
6,40,40.0,66.0,12.0,8.0,2.0,1.2,0.1,4,1.0,4.0,8.0,1,risk_based,S,5.0,180.0,10000.0,12,0.6666666666666666,2108.364147060587,2.294006925003695,0.1491246161919999,7.489004148491977
6,20,24.0,64.0,20.0,7.4,1.6,1.2,0.2,2,2.5,3.5,8.4,1,risk_based,S,5.0,180.0,10000.0,13,0.6923076923076923,1494.3647108548685,2.433492809321567,0.09359960145307168,7.3790130636003255
4,28,18.0,70.0,12.0,7.8,1.6,1.2,0.05,3,2.5,5.5,8.0,1,risk_based,S,5.0,180.0,10000.0,17,0.6470588235294118,2737.8529409226685,1.8995572040263493,0.15645305850904365,7.378196408742353
6,28,34.0,66.0,22.0,7.0,2.2,0.8,0.2,7,2.0,7.5,8.8,1,risk_based,S,5.0,180.0,10000.0,14,0.8571428571428571,673.0267670219146,2.6234875840178726,0.03959999999999998,7.366916220771945
6,32,14.0,64.0,16.0,7.8,2.2,0.8,0.15,3,2.0,6.0,8.2,1,risk_based,S,5.0,180.0,10000.0,17,0.8235294117647058,888.8822024788733,2.445859879522258,0.058808000000000096,7.1794720791704485
6,36,32.0,70.0,18.0,7.6,1.6,1.2,0.1,3,2.5,4.5,8.0,1,risk_based,S,5.0,180.0,10000.0,13,0.6923076923076923,2145.943366837022,2.1096697138113667,0.16671317809387481,7.163604798639669
6,32,24.0,68.0,18.0,7.8,1.6,0.8,0.15,5,3.0,3.0,8.8,1,risk_based,S,5.0,180.0,10000.0,18,0.8333333333333334,1236.4876800422953,2.289195222502852,0.08732700000000003,7.162897125047999
6,40,28.0,64.0,22.0,7.8,2.4,0.6,0.15,2,2.0,5.0,8.0,1,risk_based,S,5.0,180.0,10000.0,21,0.8095238095238095,2051.2627610183754,1.9840007094679573,0.17471437280936292,7.1294067758119155
6,40,40.0,68.0,16.0,6.6,1.6,1.0,0.05,6,2.0,3.0,7.6,1,risk_based,S,5.0,180.0,10000.0,17,0.6470588235294118,1901.2123154740202,2.055323954245832,0.07791800000000003,7.088694459259802
4,28,16.0,62.0,16.0,7.4,1.8,1.2,0.2,7,2.0,7.5,8.8,1,risk_based,S,5.0,180.0,10000.0,17,0.6470588235294118,1451.0815920241675,2.20906659470907,0.07376833650061043,6.958498007234594
4,24,14.0,70.0,14.0,7.8,2.0,1.0,0.0,8,2.0,5.5,8.6,1,risk_based,S,5.0,180.0,10000.0,23,0.6521739130434783,1636.1636650846613,2.0129848452379577,0.07967234341329857,6.861377194885899
5,32,30.0,60.0,16.0,7.4,1.8,1.2,0.2,6,2.0,6.5,8.2,1,risk_based,S,5.0,180.0,10000.0,15,0.6,1364.1130546767963,2.1322164362050713,0.09607920319999994,6.5403083174869385
4,24,40.0,62.0,14.0,7.8,1.6,0.8,0.1,8,2.5,8.0,8.8,1,risk_based,S,5.0,180.0,10000.0,25,0.72,1405.2438881498601,1.8151829453345696,0.10632839333358773,6.296624598818236
4,44,34.0,66.0,20.0,6.8,2.2,1.2,0.2,5,3.0,5.0,8.4,1,risk_based,S,5.0,180.0,10000.0,20,0.65,1553.5369129064202,1.8209044715497662,0.09388302685963827,6.288696775427039
6,20,20.0,62.0,12.0,7.6,1.6,0.8,0.2,3,1.0,3.5,8.6,1,risk_based,S,5.0,180.0,10000.0,21,0.8571428571428571,340.2277394164739,2.1097144262896044,0.02970099999999995,6.176267877709969
6,36,26.0,64.0,14.0,7.0,2.4,1.2,0.0,8,1.0,3.5,7.8,1,risk_based,S,5.0,180.0,10000.0,11,0.6363636363636364,1197.6256366884445,2.001158755711629,0.11035419624999981,6.043426013907157
3,40,36.0,60.0,22.0,7.4,2.6,1.0,0.0,4,2.5,4.0,8.2,1,risk_based,S,5.0,180.0,10000.0,22,0.5909090909090909,1576.4616388462455,1.6775466724197095,0.09631210937499998,5.968982291924302
6,36,18.0,64.0,20.0,7.8,1.8,0.8,0.1,5,2.0,6.5,8.4,1,risk_based,S,5.0,180.0,10000.0,18,0.8333333333333334,582.7042042581597,1.9559619917575475,0.058807999999999895,5.928204187773255
6,36,32.0,70.0,12.0,6.8,2.6,1.2,0.05,8,2.5,4.0,7.6,1,risk_based,S,5.0,180.0,10000.0,11,0.6363636363636364,1340.2253868750522,1.883644681356677,0.13738240000000002,5.869913004133861
5,44,34.0,68.0,16.0,7.2,2.6,0.6,0.0,7,1.5,5.0,7.6,1,risk_based,S,5.0,180.0,10000.0,21,0.7619047619047619,1603.2949309300384,1.6154531289937293,0.1854937500000001,5.840577081774639
4,28,26.0,60.0,22.0,7.6,2.4,1.0,0.0,7,2.0,7.0,8.0,1,risk_based,S,5.0,180.0,10000.0,19,0.6842105263157895,1698.9957596055592,1.6527308751245708,0.20795969991486937,5.786894199583777
3,44,34.0,64.0,20.0,6.6,1.8,1.2,0.2,7,2.5,5.0,7.8,1,risk_based,S,5.0,180.0,10000.0,20,0.65,1561.5334713399843,1.5245017892369863,0.10626299011463886,5.66674807947004
6,40,20.0,68.0,18.0,7.0,2.6,0.6,0.1,6,3.0,5.5,7.6,1,risk_based,S,5.0,180.0,10000.0,23,0.7391304347826086,1342.4752057853384,1.4647140694649974,0.1797446170399872,5.301365145769285
4,20,22.0,64.0,12.0,7.6,1.8,0.8,0.0,4,3.0,6.0,8.4,1,risk_based,S,5.0,180.0,10000.0,24,0.7083333333333334,1046.687550750783,1.5407867795372177,0.12395903356635234,5.298884009126162
