structure_swing_len,retest_window_bars,retest_bps,chop_ci_max,chop_adx_min,trigger_score,rr_target,be_trigger_r,be_offset_pct,cooldown_bars,risk_pct_low_conf,risk_pct_high_conf,high_conf_score_threshold,be_enabled,sizing_mode,profile,profile_risk_cap_pct,max_notional_pct,initial_equity,trades,win_rate,net_pnl,pf,max_dd,score
4,22,18.0,56.0,22.0,6.8,2.0,1.0,0.05,2,0.8,1.0,7.8,1,risk_based,C,1.0,100.0,10000.0,18,0.8888888888888888,1184.9487869325294,6.836495553603651,0.019900000000000036,16.491573227473165
3,30,24.0,58.0,22.0,6.8,2.0,1.0,0.0,5,0.8,1.2,8.2,1,risk_based,C,1.0,100.0,10000.0,18,0.7777777777777778,821.8782648559645,3.4778971438173527,0.015936000000000044,9.256531219157337
4,30,18.0,56.0,16.0,7.8,2.4,1.0,0.0,2,0.8,0.8,8.2,1,risk_based,C,1.0,100.0,10000.0,16,0.6875,974.2352491007332,3.4282481681291497,0.03936509955276806,9.063886286700729
3,16,14.0,60.0,16.0,6.8,2.2,1.2,0.0,5,0.4,0.6,8.6,1,risk_based,C,1.0,100.0,10000.0,13,0.7692307692307693,322.939524541991,3.6627589100246896,0.00798400000000016,9.038351498437523
4,30,14.0,56.0,24.0,6.8,2.0,0.8,0.1,2,0.6,1.2,7.8,1,risk_based,C,1.0,100.0,10000.0,19,0.8421052631578947,627.8943700758118,3.356943792486012,0.019899999999999994,8.92523984978468
4,30,18.0,60.0,20.0,7.0,1.8,1.2,0.0,4,0.4,0.8,8.0,1,risk_based,C,1.0,100.0,10000.0,20,0.75,737.0859071796967,3.01305127855729,0.015936000000000113,8.240380464294276
4,22,12.0,62.0,18.0,8.0,2.4,1.2,0.1,4,1.0,1.2,8.6,1,risk_based,C,1.0,100.0,10000.0,15,0.6666666666666666,974.1144796777662,2.9408911283145875,0.029482440567762475,8.067449414603654
4,18,10.0,66.0,20.0,7.0,2.0,0.8,0.1,2,0.4,1.2,7.8,1,risk_based,C,1.0,100.0,10000.0,23,0.8260869565217391,599.0993342084694,2.747814854051343,0.019899999999999984,7.734159477093764
4,28,16.0,64.0,18.0,7.8,2.2,1.0,0.1,4,1.0,1.2,7.8,1,risk_based,C,1.0,100.0,10000.0,23,0.6956521739130435,1121.5829210050706,2.604713143332115,0.03744755600194786,7.722144800533022
4,24,18.0,66.0,22.0,7.2,2.4,1.2,0.05,3,0.6,1.2,8.4,1,risk_based,C,1.0,100.0,10000.0,16,0.625,611.6424208061289,2.6838628445874435,0.01782585019327418,7.183390559401194
4,20,18.0,62.0,24.0,8.0,1.8,1.0,0.05,3,1.0,1.0,8.4,1,risk_based,C,1.0,100.0,10000.0,21,0.7142857142857143,870.6349948993502,2.456996055425641,0.031711165908141284,7.18092217945478
4,22,10.0,64.0,16.0,7.4,2.2,1.0,0.0,4,0.6,1.0,8.4,1,risk_based,C,1.0,100.0,10000.0,23,0.6956521739130435,697.2135213363435,2.518616194688127,0.026665095654799506,7.157928884617765
4,18,14.0,60.0,22.0,7.8,2.4,1.0,0.1,5,0.4,1.2,7.8,1,risk_based,C,1.0,100.0,10000.0,19,0.6842105263157895,878.8979378957774,2.4721313284544015,0.048131242472485264,7.085082656860808
4,24,22.0,60.0,24.0,7.6,2.4,1.0,0.0,2,1.0,1.0,8.6,1,risk_based,C,1.0,100.0,10000.0,18,0.6666666666666666,854.5271040487987,2.431744558093601,0.049009950100000234,6.930986369936
