structure_swing_len,retest_window_bars,retest_bps,chop_ci_max,chop_adx_min,trigger_score,rr_target,be_trigger_r,be_offset_pct,cooldown_bars,risk_pct_low_conf,risk_pct_high_conf,high_conf_score_threshold,be_enabled,sizing_mode,profile,profile_risk_cap_pct,max_notional_pct,initial_equity,trades,win_rate,net_pnl,pf,max_dd,score
3,40,36.0,60.0,22.0,7.4,2.6,1.0,0.0,4,2.5,4.0,8.2,1,risk_based,S,5.0,180.0,10000.0,14,0.7857142857142857,2386.275413284011,4.035845776315545,0.07119865473652658,11.70294243027695
3,20,20.0,62.0,20.0,6.6,2.4,0.8,0.2,5,1.5,6.5,8.4,1,risk_based,S,5.0,180.0,10000.0,21,0.7619047619047619,1844.851914615865,3.147483741406721,0.051359376953751444,9.548598409425194
6,40,40.0,68.0,16.0,6.6,1.6,1.0,0.05,6,2.0,3.0,7.6,1,risk_based,S,5.0,180.0,10000.0,18,0.7222222222222222,2416.435520738969,2.7556000162588847,0.06408409086089298,9.178716614007394
6,32,16.0,68.0,12.0,7.8,2.6,1.0,0.2,4,1.0,3.5,7.8,1,risk_based,S,5.0,180.0,10000.0,13,0.6923076923076923,2068.6995086519073,2.587135910397382,0.09685401924659348,8.25087081016843
6,36,32.0,70.0,12.0,6.8,2.6,1.2,0.05,8,2.5,4.0,7.6,1,risk_based,S,5.0,180.0,10000.0,13,0.6923076923076923,2169.9421022728675,2.5290323976492055,0.10618879877329378,8.207902039712936
6,36,26.0,64.0,14.0,7.0,2.4,1.2,0.0,8,1.0,3.5,7.8,1,risk_based,S,5.0,180.0,10000.0,14,0.6428571428571429,2246.840693160031,2.319630580223104,0.09685401924659338,7.839825510152173
6,44,22.0,60.0,12.0,7.6,1.8,1.0,0.05,7,2.5,7.0,8.6,1,risk_based,S,5.0,180.0,10000.0,16,0.6875,1835.5434411182068,2.386553690431382,0.05820618531097728,7.785282266048039
3,44,26.0,68.0,12.0,8.0,2.2,0.6,0.05,6,2.0,7.5,8.8,1,risk_based,S,5.0,180.0,10000.0,24,0.875,1014.1924200666381,2.545933433621978,0.05186870139464321,7.742953183126664
6,36,32.0,70.0,18.0,7.6,1.6,1.2,0.1,3,2.5,4.5,8.0,1,risk_based,S,5.0,180.0,10000.0,16,0.6875,2102.0953498088256,2.152498914767695,0.08425554492921081,7.505576544556583
6,36,32.0,68.0,14.0,7.8,2.2,1.2,0.1,8,3.0,6.0,8.0,1,risk_based,S,5.0,180.0,10000.0,14,0.6428571428571429,2369.4399436319436,2.114458677619676,0.11699454542322528,7.491659376887335
3,32,24.0,70.0,22.0,7.8,2.6,0.8,0.15,3,3.0,7.0,7.6,1,risk_based,S,5.0,180.0,10000.0,18,0.7777777777777778,2107.7519892359524,2.1418185707405537,0.1611720200222342,7.434539737317024
3,24,16.0,60.0,16.0,6.8,2.4,0.8,0.1,7,2.5,4.5,8.4,1,risk_based,S,5.0,180.0,10000.0,23,0.7391304347826086,1808.2687059621312,2.1348015480574674,0.07672571089085367,7.416390321578418
3,36,16.0,66.0,22.0,7.6,2.0,0.8,0.1,3,2.0,6.0,7.8,1,risk_based,S,5.0,180.0,10000.0,21,0.7142857142857143,2710.2945764229444,1.8786346016680902,0.2020393656753335,7.352874254161696
3,20,36.0,64.0,14.0,7.2,1.8,0.6,0.2,2,3.0,6.0,7.6,1,risk_based,S,5.0,180.0,10000.0,26,0.8461538461538461,1642.3451932345579,1.9297730873360586,0.09286592896097304,7.012524350254525
3,36,22.0,66.0,18.0,8.0,2.0,0.8,0.0,4,2.5,3.5,8.8,1,risk_based,S,5.0,180.0,10000.0,24,0.75,1639.5379547764078,1.988922144066751,0.09441868836811336,6.939126177805569
3,36,36.0,60.0,14.0,7.2,2.0,0.6,0.05,3,1.5,7.0,7.6,1,risk_based,S,5.0,180.0,10000.0,28,0.8571428571428571,1450.7139345907071,1.826145696216557,0.10528104855618246,6.6328764670695595
6,32,30.0,62.0,22.0,8.0,2.6,1.2,0.15,8,1.0,3.5,8.0,1,risk_based,S,5.0,180.0,10000.0,13,0.6153846153846154,1610.8671566369012,1.9648840765890825,0.09685401924659348,6.433150175152209
3,28,30.0,66.0,22.0,7.6,1.6,1.0,0.0,8,2.5,6.5,7.6,1,risk_based,S,5.0,180.0,10000.0,18,0.6666666666666666,1881.6721806459864,1.6291646103140278,0.16230789912397578,6.013077703902115
4,28,18.0,70.0,12.0,7.8,1.6,1.2,0.05,3,2.5,5.5,8.0,1,risk_based,S,5.0,180.0,10000.0,15,0.6,1626.5282837195518,1.752305680238014,0.11696166292278,5.98025465542724
5,24,34.0,66.0,18.0,8.0,1.8,1.0,0.05,3,3.0,7.0,8.0,1,risk_based,S,5.0,180.0,10000.0,15,0.6,1665.227983776067,1.7521481543199975,0.15482192377911433,5.905058521078719
3,32,14.0,70.0,20.0,6.6,2.0,0.8,0.0,8,1.0,3.0,7.8,1,risk_based,S,5.0,180.0,10000.0,25,0.72,1348.4954906757066,1.688073541141694,0.13503100288748915,5.899549564296628
